"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"experiment"
"04/27/2018 19:43:37:811 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","56","0","30"
"[run number]","N","tau","[step]","total-wealth","sum [wealth] of turtles with [ who mod nn = 0 ]","sum [wealth] of turtles with [ who mod nn = 1 ]"
"3","50","0","58","6076.000000000002","1177.9410458822224","1936.436824613295"
"2","50","0","45","4967.999999999999","951.59790811184","1602.4818952976846"
"8","50","0.05","59","5847.5999999999985","1080.6730249111051","2027.2380313357094"
"1","50","0","45","4822","777.6198318166281","1627.874605773919"
"5","50","0","29","3214","587.6957486957488","1016.2127872127872"
"6","50","0.05","81","8596.05","1626.9378160023675","2785.3042825767284"
"7","50","0.05","32","2841.3","559.9833263399828","852.4022872036805"
"2","50","0","46","5115.000000000001","980.0594465733786","1651.0972799130693"
"8","50","0.05","60","5957.049999999998","1099.8515963396767","2078.452317049995"
"6","50","0.05","82","8692.500000000002","1639.9711493357008","2816.420949243395"
"1","50","0","46","4931.999999999997","788.6198318166282","1665.2079391072527"
"4","50","0","52","5666","1030.8464395368421","1978.2437396338325"
"2","50","0","47","5226.999999999999","999.3321738461057","1692.4609162767056"
"3","50","0","59","6090.000000000001","1182.9410458822224","1938.4368246132951"
"8","50","0.05","61","6018.799999999998","1120.03492967301","2090.902317049995"
"6","50","0.05","83","8833.399999999998","1657.8711493357005","2875.970949243396"
"1","50","0","47","4953","794.6198318166282","1670.2079391072527"
"7","50","0.05","33","2986.3999999999996","581.4034944072096","896.5661527498988"
"2","50","0","48","5336.000000000001","1016.6049011188331","1740.097279913069"
"4","50","0","53","5815.000000000001","1058.755530445933","2028.0619214520143"
"8","50","0.05","62","6121.249999999999","1139.3015963396765","2113.502317049995"
"6","50","0.05","84","8900.95","1674.7438766084276","2894.0664037888496"
"1","50","0","48","5049","814.6198318166281","1698.2079391072527"
"2","50","0","49","5438.000000000001","1026.604901118833","1771.8665106823"
"8","50","0.05","63","6149.000000000004","1148.1015963396767","2119.052317049995"
"5","50","0","30","3319.999999999999","607.3624153624154","1062.8794538794539"
"7","50","0.05","34","3090.1499999999996","593.2534944072095","922.6955645146049"
"3","50","0","60","6099.999999999999","1185.9410458822222","1939.4368246132951"
"6","50","0.05","85","9006.9","1695.5938766084273","2935.51640378885"
"1","50","0","49","5148","827.7736779704743","1737.1310160303294"
"2","50","0","50","5542.000000000001","1034.6049011188334","1807.8665106823"
"4","50","0","54","5963.000000000001","1085.5076671980696","2085.762776152869"
"6","50","0.05","86","9152.849999999999","1727.8893311538823","2978.701252273698"
"8","50","0.05","64","6293.900000000001","1188.33492967301","2158.9356503833283"
"6","50","0.05","87","9180.5","1738.5393311538824","2983.4012522736975"
"1","50","0","50","5286","858.1070113038078","1784.4643493636631"
"7","50","0.05","35","3111.8","601.0534944072097","927.2455645146048"
"5","50","0","31","3455.0000000000014","636.9078699078699","1106.3036963036961"
"8","50","0.05","65","6323.65","1199.9849296730101","2161.6356503833285"
"2","50","0","51","5683.000000000001","1063.7607452746774","1836.2041730199628"
"6","50","0.05","88","9196.199999999997","1746.3893311538823","2984.9012522736984"
"7","50","0.05","36","3213.800000000001","615.3152591130919","960.0308586322519"
"1","50","0","51","5438.000000000002","882.4403446371409","1847.2421271414407"
"6","50","0.05","89","9330.400000000001","1772.48456924912","3026.4512522736986"
"4","50","0","55","5986.000000000002","1097.5076671980696","2087.7627761528693"
"3","50","0","61","6234.999999999998","1229.3114162525928","1965.2886764651469"
"8","50","0.05","66","6433.599999999999","1233.8849296730098","2199.1856503833283"
"6","50","0.05","90","9478.400000000001","1803.9027510673022","3071.497211869658"
"7","50","0.05","37","3271.550000000001","633.065259113092","974.5808586322519"
"5","50","0","32","3610.0000000000005","654.6221556221558","1165.160839160839"
"1","50","0","52","5552.000000000002","895.4403446371409","1903.575460474774"
"8","50","0.05","67","6536.05","1253.7926219807023","2237.6587273064056"
"3","50","0","62","6346.999999999999","1251.739987681164","1984.7172478937184"
"6","50","0.05","91","9589.150000000001","1814.6527510673027","3107.0972118696573"
"7","50","0.05","38","3333.7500000000005","648.8879863858192","996.26267681407"
"6","50","0.05","92","9695.099999999999","1831.5527510673026","3157.6972118696576"
"5","50","0","33","3757.999999999999","677.5879675879676","1222.177933177933"
"2","50","0","52","5752.999999999998","1079.4750309889628","1857.3470301628192"
"7","50","0.05","39","3438.6500000000005","672.0956786935114","1029.5319075833008"
"8","50","0.05","68","6680.849999999999","1279.214050552131","2292.637298734977"
"6","50","0.05","93","9838.950000000003","1864.3267770413283","3193.868640441087"
"4","50","0","56","6127.999999999999","1122.5076671980696","2131.7627761528693"
"7","50","0.05","40","3510.2500000000014","686.5320423298751","1053.2137257651189"
"1","50","0","53","5700.000000000001","928.6625668593631","1944.1310160303296"
"8","50","0.05","69","6824.3","1303.2473838854644","2349.6219141195925"
"3","50","0","63","6376.999999999998","1263.7399876811642","1990.7172478937182"
"2","50","0","53","5820.999999999999","1093.1113946253265","1875.8924847082737"
"6","50","0.05","94","9948.15","1874.9267770413283","3238.368640441087"
"5","50","0","34","3866","696.2546342546344","1264.1779331779333"
"6","50","0.05","95","10052.2","1883.8267770413283","3267.0686404410862"
"7","50","0.05","41","3538.1499999999996","697.4320423298751","1058.7637257651188"
"2","50","0","54","5925.999999999997","1124.9685374824694","1898.0353418511313"
"1","50","0","54","5768.000000000001","945.9352941320905","1969.9491978485114"
"6","50","0.05","96","10149.849999999999","1887.5767770413283","3301.4878712103173"
"4","50","0","57","6236.000000000001","1141.780394470797","2166.8536852437783"
"7","50","0.05","42","3640.0499999999993","720.4496893886987","1097.9107845886485"
"6","50","0.05","97","10247.750000000002","1890.5267770413284","3355.0378712103166"
"2","50","0","55","5992.999999999998","1136.9685374824694","1914.3686751844646"
"8","50","0.05","70","6973.9","1339.1878600759405","2394.695723643402"
"1","50","0","55","5913","977.0521772489735","2009.1959510952647"
"5","50","0","35","3970.9999999999995","728.0728160728162","1303.5415695415695"
"7","50","0.05","43","3738.3000000000006","745.9996893886987","1119.4107845886483"
"6","50","0.05","98","10305.599999999997","1914.5794086202754","3363.853660684001"
"3","50","0","64","6522.999999999999","1293.4392883804649","2037.1158492923196"
"2","50","0","56","6099.999999999999","1154.9685374824694","1944.3686751844643"
"1","50","0","56","6025","1007.0521772489737","2044.1959510952647"
"7","50","0.05","44","3805.15","763.7996893886987","1133.0107845886482"
"4","50","0","58","6381.000000000002","1170.780394470797","2214.8536852437783"
"6","50","0.05","99","10454.800000000001","1937.2871009279681","3419.1228914532326"
"2","50","0","57","6206.999999999997","1171.857426371358","1983.9242307400198"
"8","50","0.05","71","7040.600000000002","1356.1605873486678","2408.1548145524926"
"1","50","0","57","6174.000000000001","1034.1950343918309","2113.053093952408"
"7","50","0.05","45","3955.65","784.4885782775876","1173.9663401442037"
"5","50","0","36","4073.9999999999995","747.961704961705","1349.9860139860139"
"6","50","0.05","100","10599.65","1957.137100927968","3483.0586057389464"
"2","50","0","58","6306.999999999998","1189.1651186790505","2021.6934615092505"
"3","50","0","65","6594","1306.4392883804649","2068.1158492923196"
"7","50","0.05","46","4023.1499999999996","798.2885782775876","1195.4163401442038"
"1","50","0","58","6286.999999999999","1054.1950343918309","2143.0530939524074"
"4","50","0","59","6525.000000000001","1187.4470611374636","2268.742574132667"
"2","50","0","59","6359.999999999997","1205.593690107622","2031.2172710330601"
"8","50","0.05","72","7106.299999999999","1370.4050317931124","2427.5325923302707"
"9","50","0.05","0","0","0","0"
"7","50","0.05","47","4171.9","830.572921711931","1236.9678552957191"
"5","50","0","37","4174.999999999999","769.2950382950384","1389.3193473193473"
"9","50","0.05","1","111","13","44"
"2","50","0","60","6510.999999999998","1234.3714678853996","2088.883937699727"
"3","50","0","66","6623.000000000001","1318.4392883804646","2070.1158492923196"
"9","50","0.05","2","224.04999999999995","26","87.55000000000001"
"7","50","0.05","48","4314.5","855.6075370965465","1289.8255476034112"
"4","50","0","60","6677.999999999998","1238.4470611374636","2294.204112594205"
"9","50","0.05","3","376.79999999999995","64.0063492063492","136.26984126984127"
"2","50","0","61","6660.999999999999","1249.4483909623232","2162.334487150277"
"8","50","0.05","73","7251.000000000003","1399.6994762375566","2470.154814552493"
"9","50","0.05","4","403.1499999999998","73.65634920634922","140.71984126984125"
"7","50","0.05","49","4464.1","874.3575370965463","1364.7088809367447"
"5","50","0","38","4274","784.2950382950382","1433.3193473193473"
"9","50","0.05","5","505.15000000000003","95.67399626517275","172.55513538748832"
"2","50","0","62","6733.999999999998","1271.7817242956562","2175.7789315947207"
"3","50","0","67","6723.999999999999","1344.2170661582425","2100.7825159589866"
"9","50","0.05","6","523.6","103.37399626517275","175.05513538748835"
"7","50","0.05","50","4606.65","896.5861085251178","1407.732690460554"
"4","50","0","61","6825.000000000001","1256.6009072913098","2347.9733433634365"
"2","50","0","63","6884.000000000002","1294.4988960128283","2236.7486285644177"
"9","50","0.05","7","664.5500000000002","141.8068839657075","205.5123546388252"
"8","50","0.05","74","7360.500000000002","1409.3494762375567","2493.8048145524926"
"5","50","0","39","4415","803.9266172424067","1484.6351367930317"
"9","50","0.05","8","776.85","154.4068839657075","259.11235463882525"
"7","50","0.05","51","4755.049999999998","912.4361085251178","1456.182690460554"
"2","50","0","64","7030.999999999998","1313.7296652435973","2290.2101670259567"
"9","50","0.05","9","929.0500000000001","188.16402682285036","325.5766403531109"
"3","50","0","68","6864.999999999998","1363.9817720405954","2158.860947331535"
"7","50","0.05","52","4908.750000000001","939.7146799536893","1501.4898333176973"
"9","50","0.05","10","1070.55","218.48069348951702","373.22664035311095"
"4","50","0","62","6975.999999999997","1280.934240624643","2403.4495338396273"
"2","50","0","65","7182.999999999999","1341.507443021375","2357.4323892481784"
"9","50","0.05","11","1098.1000000000001","229.13069348951703","373.77664035311085"
"8","50","0.05","75","7498.499999999999","1432.868523856604","2547.7381478858265"
"5","50","0","40","4562.000000000001","835.3881557039451","1540.5582137161082"
"7","50","0.05","53","4974.149999999999","955.931346620356","1519.3731666510303"
"9","50","0.05","12","1242.0500000000002","264.39223195105546","418.0715121479827"
"2","50","0","66","7328.999999999998","1365.7296652435973","2419.765722581512"
"9","50","0.05","13","1347.8","277.0922319510555","449.77151214798266"
"3","50","0","69","7012.000000000001","1383.9817720405954","2217.2455627161507"
"4","50","0","63","7123.000000000001","1304.873634564037","2452.2980186881114"
"7","50","0.05","54","5122.900000000001","1000.2369021759115","1558.1963989742626"
"9","50","0.05","14","1452.6499999999999","299.2499242587478","473.88305060952115"
"2","50","0","67","7434","1387.1582366721684","2450.3371511529404"
"8","50","0.05","76","7607.099999999999","1451.2351905232708","2575.954814552493"
"9","50","0.05","15","1561.4999999999993","338.9499242587478","525.6330506095212"
"5","50","0","41","4669.999999999999","848.3881557039452","1574.5582137161082"
"7","50","0.05","55","5271.25","1022.6540738930834","1606.120641398505"
"1","50","0","59","6390.000000000002","1075.502726699523","2181.9761708754845"
"9","50","0.05","16","1669.3000000000002","355.5999242587478","570.2330506095211"
"2","50","0","68","7579.999999999998","1408.5078870218192","2509.2812070969967"
"3","50","0","70","7122","1404.9817720405956","2242.2455627161507"
"9","50","0.05","17","1689.9999999999998","362.39992425874783","575.7330506095211"
"4","50","0","64","7147.999999999999","1315.873634564037","2454.298018688112"
"7","50","0.05","56","5419.000000000001","1045.7374072264165","1653.8928636207274"
"2","50","0","69","7689.999999999999","1419.507887021819","2550.836762652552"
"9","50","0.05","18","1711.0499999999995","368.3499242587478","581.2830506095212"
"1","50","0","60","6496.000000000002","1099.502726699523","2219.9761708754845"
"8","50","0.05","77","7716.05","1463.1351905232707","2646.1262431239215"
"5","50","0","42","4776.999999999999","872.7214890372784","1610.8915470494417"
"7","50","0.05","57","5521.400000000001","1063.4374072264163","1703.3428636207275"
"9","50","0.05","19","1842.7500000000005","391.1881230165118","628.950441913869"
"2","50","0","70","7831","1440.007887021819","2599.259839575629"
"9","50","0.05","20","1953.9000000000005","414.1666944450832","668.7861561995835"
"1","50","0","61","6636.000000000001","1127.5027266995228","2273.087281986596"
"3","50","0","71","7261.999999999998","1427.1960577548812","2284.816991287579"
"4","50","0","65","7247.000000000001","1351.4450631354657","2476.4408758309687"
"7","50","0.05","58","5624.3","1076.9932895793577","1724.060510679551"
"9","50","0.05","21","2062.7999999999997","441.01669444508315","694.2361561995832"
"2","50","0","71","7936.999999999999","1467.4694254833573","2627.875224191014"
"9","50","0.05","22","2170.4","464.1243867527755","724.2515408149679"
"1","50","0","62","6709","1137.502726699523","2300.0872819865954"
"8","50","0.05","78","7815.750000000002","1480.2637619518423","2674.6333859810643"
"7","50","0.05","59","5768.100000000001","1095.3050542852402","1762.7781577383746"
"3","50","0","72","7405.999999999999","1441.862724421548","2329.9685064390947"
"5","50","0","43","4923.999999999998","911.4907198065092","1648.3530855109802"
"9","50","0.05","23","2277.1000000000004","474.9243867527755","769.801540814968"
"2","50","0","72","8046.999999999997","1499.3265683405002","2644.3037956195853"
"9","50","0.05","24","2424.0499999999997","508.1077200861088","808.1682074816347"
"8","50","0.05","79","7911.450000000001","1505.7709048089853","2700.1905288382072"
"1","50","0","63","6817.000000000002","1168.359869556666","2333.658710558024"
"7","50","0.05","60","5914.500000000002","1123.3922337724196","1806.2268756870924"
"3","50","0","73","7558.000000000001","1466.1960577548812","2404.0796175502055"
"4","50","0","66","7271","1361.4450631354657","2482.440875830969"
"9","50","0.05","25","2530.25","543.3243867527756","839.3348741483012"
"2","50","0","73","8193.999999999996","1527.6342606481926","2691.5345648503544"
"8","50","0.05","80","7970.249999999999","1527.570904808985","2710.140528838207"
"1","50","0","64","6853.000000000001","1178.3598695566661","2340.6587105580243"
