"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"vary mutation-magnitude"
"05/07/2018 23:07:05:844 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","26","0","15"
"[run number]","percent-to-replace","N","mutation-magnitude","tau","p","num-variants","[step]","total-wealth","get-for-pool recent-agent-history 0","get-for-pool recent-agent-history 1","get-for-pool recent-agent-history 2"
"49","1","50","0.45","0","0","1","17","929.0000000000001","33","9","8"
"48","1","50","0.45","0","0","1","23","1427.9999999999998","33","7","10"
"46","1","50","0.45","0","0","1","66","4671.999999999999","35","10","5"
"45","1","50","0.4","0","0","1","68","4862.000000000001","39","5","6"
"50","1","50","0.45","0","0","1","5","122.00000000000001","10","24","16"
"49","1","50","0.45","0","0","1","18","962.0000000000001","33","6","11"
"44","1","50","0.4","0","0","1","98","7063.000000000001","39","3","8"
"48","1","50","0.45","0","0","1","24","1504.9999999999998","37","8","5"
"39","1","50","0.35","0","0","1","86","5775.000000000001","40","5","5"
"46","1","50","0.45","0","0","1","67","4702.000000000001","30","14","6"
"45","1","50","0.4","0","0","1","69","4939","37","7","6"
"49","1","50","0.45","0","0","1","19","1000.0000000000001","38","3","9"
"50","1","50","0.45","0","0","1","6","142.99999999999997","21","19","10"
"48","1","50","0.45","0","0","1","25","1659.9999999999998","35","10","5"
"44","1","50","0.4","0","0","1","99","7222","39","5","6"
"39","1","50","0.35","0","0","1","87","5851.000000000001","36","7","7"
"46","1","50","0.45","0","0","1","68","4738.999999999999","37","9","4"
"49","1","50","0.45","0","0","1","20","1040.9999999999998","41","5","4"
"45","1","50","0.4","0","0","1","70","5056.999999999999","38","9","3"
"50","1","50","0.45","0","0","1","7","207.99999999999994","25","16","9"
"48","1","50","0.45","0","0","1","26","1734.9999999999998","35","8","7"
"44","1","50","0.4","0","0","1","100","7378.999999999999","37","4","9"
"39","1","50","0.35","0","0","1","88","5887","36","7","7"
"51","1","50","0.5","0","0","1","0","0","0","0","0"
"46","1","50","0.45","0","0","1","69","4817","38","8","4"
"50","1","50","0.45","0","0","1","8","232.9999999999999","25","14","11"
"49","1","50","0.45","0","0","1","21","1081","40","6","4"
"48","1","50","0.45","0","0","1","27","1808","33","6","11"
"51","1","50","0.5","0","0","1","1","18","18","20","12"
"45","1","50","0.4","0","0","1","71","5094.000000000001","37","8","5"
"51","1","50","0.5","0","0","1","2","99.00000000000003","1","30","19"
"47","1","50","0.45","0","0","1","33","2553.999999999999","35","8","7"
"50","1","50","0.45","0","0","1","9","375.9999999999999","23","19","8"
"39","1","50","0.35","0","0","1","89","5962.000000000002","35","5","10"
"49","1","50","0.45","0","0","1","22","1195","34","10","6"
"46","1","50","0.45","0","0","1","70","4889.999999999999","33","10","7"
"48","1","50","0.45","0","0","1","28","1842","34","8","8"
"45","1","50","0.4","0","0","1","72","5206.999999999998","33","11","6"
"51","1","50","0.5","0","0","1","3","141.00000000000003","2","31","17"
"47","1","50","0.45","0","0","1","34","2586","32","8","10"
"50","1","50","0.45","0","0","1","10","441.99999999999983","26","12","12"
"49","1","50","0.45","0","0","1","23","1229.0000000000002","34","12","4"
"48","1","50","0.45","0","0","1","29","1921.0000000000002","39","5","6"
"46","1","50","0.45","0","0","1","71","4959.999999999999","30","12","8"
"39","1","50","0.35","0","0","1","90","5999.000000000001","37","5","8"
"45","1","50","0.4","0","0","1","73","5359.000000000001","32","9","9"
"51","1","50","0.5","0","0","1","4","195","14","18","18"
"50","1","50","0.45","0","0","1","11","502.00000000000006","20","17","13"
"49","1","50","0.45","0","0","1","24","1266.0000000000002","37","9","4"
"48","1","50","0.45","0","0","1","30","1998.9999999999998","38","6","6"
"46","1","50","0.45","0","0","1","72","5111.999999999999","32","9","9"
"39","1","50","0.35","0","0","1","91","6029","30","8","12"
"45","1","50","0.4","0","0","1","74","5432","33","12","5"
"50","1","50","0.45","0","0","1","12","570","28","14","8"
"51","1","50","0.5","0","0","1","5","325","10","24","16"
"49","1","50","0.45","0","0","1","25","1302","36","8","6"
"48","1","50","0.45","0","0","1","31","2157","38","11","1"
"47","1","50","0.45","0","0","1","35","2658","32","12","6"
"46","1","50","0.45","0","0","1","73","5139","27","10","13"
"45","1","50","0.4","0","0","1","75","5462","30","14","6"
"39","1","50","0.35","0","0","1","92","6183.000000000001","34","7","9"
"51","1","50","0.5","0","0","1","6","431.00000000000017","26","14","10"
"50","1","50","0.45","0","0","1","13","719.9999999999999","30","13","7"
"49","1","50","0.45","0","0","1","26","1459","37","7","6"
"48","1","50","0.45","0","0","1","32","2194","37","7","6"
"47","1","50","0.45","0","0","1","36","2770","32","13","5"
"46","1","50","0.45","0","0","1","74","5168.999999999998","30","12","8"
"51","1","50","0.5","0","0","1","7","491.0000000000001","20","18","12"
"50","1","50","0.45","0","0","1","14","749.9999999999999","30","12","8"
"45","1","50","0.4","0","0","1","76","5531.999999999999","30","12","8"
"39","1","50","0.35","0","0","1","93","6257.000000000001","34","5","11"
"49","1","50","0.45","0","0","1","27","1537","38","7","5"
"48","1","50","0.45","0","0","1","33","2270","36","8","6"
"51","1","50","0.5","0","0","1","8","517","26","14","10"
"50","1","50","0.45","0","0","1","15","780.9999999999999","31","8","11"
"46","1","50","0.45","0","0","1","75","5198.999999999998","30","12","8"
"49","1","50","0.45","0","0","1","28","1574.9999999999998","38","8","4"
"45","1","50","0.4","0","0","1","77","5641.999999999998","30","12","8"
"48","1","50","0.45","0","0","1","34","2341.0000000000005","31","10","9"
"50","1","50","0.45","0","0","1","16","815.0000000000002","34","9","7"
"46","1","50","0.45","0","0","1","76","5272.999999999998","34","7","9"
"49","1","50","0.45","0","0","1","29","1649.9999999999998","35","11","4"
"45","1","50","0.4","0","0","1","78","5710","28","15","7"
"48","1","50","0.45","0","0","1","35","2414.9999999999995","34","9","7"
"51","1","50","0.5","0","0","1","9","585","28","12","10"
"50","1","50","0.45","0","0","1","17","847","32","13","5"
"47","1","50","0.45","0","0","1","37","2842.0000000000005","32","16","2"
"49","1","50","0.45","0","0","1","30","1767.0000000000005","37","7","6"
"46","1","50","0.45","0","0","1","77","5424","31","12","7"
"48","1","50","0.45","0","0","1","36","2527.999999999999","33","8","9"
"45","1","50","0.4","0","0","1","79","5745","35","8","7"
"50","1","50","0.45","0","0","1","18","953.0000000000002","26","16","8"
"49","1","50","0.45","0","0","1","31","1807.0000000000002","40","4","6"
"51","1","50","0.5","0","0","1","10","613","28","16","6"
"46","1","50","0.45","0","0","1","78","5535.999999999998","32","11","7"
"50","1","50","0.45","0","0","1","19","1019.0000000000002","26","16","8"
"48","1","50","0.45","0","0","1","37","2563","35","6","9"
"45","1","50","0.4","0","0","1","80","5778.999999999999","34","6","10"
"51","1","50","0.5","0","0","1","11","685","32","10","8"
"49","1","50","0.45","0","0","1","32","1884","37","7","6"
"46","1","50","0.45","0","0","1","79","5566.000000000001","30","11","9"
"39","1","50","0.35","0","0","1","94","6289.000000000002","32","7","11"
"47","1","50","0.45","0","0","1","38","2920","38","10","2"
"50","1","50","0.45","0","0","1","20","1087","28","14","8"
"48","1","50","0.45","0","0","1","38","2637.999999999999","35","10","5"
"45","1","50","0.4","0","0","1","81","5851.999999999998","33","7","10"
"51","1","50","0.5","0","0","1","12","757","32","9","9"
"49","1","50","0.45","0","0","1","33","1920.9999999999995","37","6","7"
"46","1","50","0.45","0","0","1","80","5674.999999999997","29","11","10"
"50","1","50","0.45","0","0","1","21","1162","35","10","5"
"48","1","50","0.45","0","0","1","39","2670","32","9","9"
"39","1","50","0.35","0","0","1","95","6404","35","6","9"
"45","1","50","0.4","0","0","1","82","6007.999999999999","36","6","8"
"51","1","50","0.5","0","0","1","13","788.9999999999999","32","12","6"
"49","1","50","0.45","0","0","1","34","1959.9999999999998","39","7","4"
"50","1","50","0.45","0","0","1","22","1189.9999999999998","28","13","9"
"46","1","50","0.45","0","0","1","81","5707.999999999999","33","10","7"
"48","1","50","0.45","0","0","1","40","2704.0000000000005","34","11","5"
"51","1","50","0.5","0","0","1","14","824.9999999999999","36","6","8"
"39","1","50","0.35","0","0","1","96","6480","36","4","10"
"49","1","50","0.45","0","0","1","35","2039.9999999999998","40","7","3"
"45","1","50","0.4","0","0","1","83","6045.999999999998","38","4","8"
"47","1","50","0.45","0","0","1","39","2992.0000000000005","32","9","9"
"50","1","50","0.45","0","0","1","23","1218.9999999999998","29","10","11"
"46","1","50","0.45","0","0","1","82","5743.999999999998","36","8","6"
"48","1","50","0.45","0","0","1","41","2774.9999999999995","31","11","8"
"51","1","50","0.5","0","0","1","15","899.9999999999999","35","10","5"
"49","1","50","0.45","0","0","1","36","2195","35","9","6"
"47","1","50","0.45","0","0","1","40","3103","31","13","6"
"45","1","50","0.4","0","0","1","84","6082","36","10","4"
"39","1","50","0.35","0","0","1","97","6517","37","6","7"
"50","1","50","0.45","0","0","1","24","1325.0000000000002","26","14","10"
"46","1","50","0.45","0","0","1","83","5782.999999999998","39","7","4"
"48","1","50","0.45","0","0","1","42","2845.9999999999995","31","6","13"
"51","1","50","0.5","0","0","1","16","972.0000000000002","32","13","5"
"49","1","50","0.45","0","0","1","37","2264","29","8","13"
"50","1","50","0.45","0","0","1","25","1357","32","12","6"
"45","1","50","0.4","0","0","1","85","6153.999999999998","32","9","9"
"39","1","50","0.35","0","0","1","98","6601","44","2","4"
"48","1","50","0.45","0","0","1","43","2880","34","8","8"
"46","1","50","0.45","0","0","1","84","5823.999999999999","41","5","4"
"51","1","50","0.5","0","0","1","17","1006.9999999999999","35","10","5"
"49","1","50","0.45","0","0","1","38","2381","37","5","8"
"50","1","50","0.45","0","0","1","26","1391.0000000000005","34","8","8"
"45","1","50","0.4","0","0","1","86","6229.000000000001","35","8","7"
"47","1","50","0.45","0","0","1","41","3135.0000000000014","32","11","7"
"48","1","50","0.45","0","0","1","44","2951","31","11","8"
"39","1","50","0.35","0","0","1","99","6724.000000000001","43","1","6"
"46","1","50","0.45","0","0","1","85","5944.999999999997","41","5","4"
"51","1","50","0.5","0","0","1","18","1083.0000000000002","36","4","10"
"45","1","50","0.4","0","0","1","87","6345.999999999998","37","7","6"
"50","1","50","0.45","0","0","1","27","1428.0000000000007","37","6","7"
"47","1","50","0.45","0","0","1","42","3204","29","12","9"
"49","1","50","0.45","0","0","1","39","2462","41","5","4"
"48","1","50","0.45","0","0","1","45","3023","32","11","7"
"46","1","50","0.45","0","0","1","86","6026.000000000002","41","4","5"
"51","1","50","0.5","0","0","1","19","1157","34","10","6"
"39","1","50","0.35","0","0","1","100","6844","40","2","8"
"45","1","50","0.4","0","0","1","88","6420","34","8","8"
"50","1","50","0.45","0","0","1","28","1465.0000000000002","37","7","6"
"48","1","50","0.45","0","0","1","46","3054.0000000000005","31","11","8"
"51","1","50","0.5","0","0","1","20","1193.9999999999998","37","7","6"
"46","1","50","0.45","0","0","1","87","6187.999999999998","42","5","3"
"47","1","50","0.45","0","0","1","43","3236.999999999999","33","11","6"
"49","1","50","0.45","0","0","1","40","2621","39","6","5"
"48","1","50","0.45","0","0","1","47","3126.9999999999995","33","9","8"
"45","1","50","0.4","0","0","1","89","6496","36","7","7"
"51","1","50","0.5","0","0","1","21","1302.9999999999998","29","16","5"
"46","1","50","0.45","0","0","1","88","6230.999999999998","43","4","3"
"50","1","50","0.45","0","0","1","29","1500.0000000000002","35","7","8"
"49","1","50","0.45","0","0","1","41","2652.0000000000005","31","8","11"
"48","1","50","0.45","0","0","1","48","3203","36","7","7"
"51","1","50","0.5","0","0","1","22","1382.9999999999995","40","6","4"
"47","1","50","0.45","0","0","1","44","3272","35","10","5"
"45","1","50","0.4","0","0","1","90","6528","32","13","5"
"46","1","50","0.45","0","0","1","89","6269.999999999998","39","5","6"
"52","1","50","0.5","0","0","1","0","0","0","0","0"
"51","1","50","0.5","0","0","1","23","1457","34","11","5"
"48","1","50","0.45","0","0","1","49","3278.0000000000005","35","8","7"
"49","1","50","0.45","0","0","1","42","2769","37","6","7"
"50","1","50","0.45","0","0","1","30","1578.0000000000005","38","6","6"
"45","1","50","0.4","0","0","1","91","6641.000000000002","33","11","6"
"47","1","50","0.45","0","0","1","45","3304.000000000001","32","8","10"
"46","1","50","0.45","0","0","1","90","6348","38","4","8"
"45","1","50","0.4","0","0","1","92","6711.000000000001","30","12","8"
"51","1","50","0.5","0","0","1","24","1531.9999999999998","35","9","6"
"50","1","50","0.45","0","0","1","31","1658.0000000000007","40","5","5"
"47","1","50","0.45","0","0","1","46","3336","32","8","10"
"49","1","50","0.45","0","0","1","43","2806.9999999999995","38","6","6"
"46","1","50","0.45","0","0","1","91","6425.999999999998","38","4","8"
"48","1","50","0.45","0","0","1","50","3354.0000000000005","36","9","5"
"51","1","50","0.5","0","0","1","25","1569.9999999999998","38","7","5"
"52","1","50","0.5","0","0","1","1","58.999999999999986","19","18","13"
"50","1","50","0.45","0","0","1","32","1695.0000000000002","37","6","7"
"45","1","50","0.4","0","0","1","93","6783","32","10","8"
"46","1","50","0.45","0","0","1","92","6500.000000000001","34","9","7"
"47","1","50","0.45","0","0","1","47","3369.9999999999995","34","6","10"
"49","1","50","0.45","0","0","1","44","2963.0000000000005","36","5","9"
"52","1","50","0.5","0","0","1","2","140.00000000000006","1","24","25"
"51","1","50","0.5","0","0","1","26","1648.9999999999995","39","5","6"
"48","1","50","0.45","0","0","1","51","3387","33","13","4"
"50","1","50","0.45","0","0","1","33","1729.0000000000002","34","6","10"
"47","1","50","0.45","0","0","1","48","3525.9999999999995","36","7","7"
"45","1","50","0.4","0","0","1","94","6815.999999999998","33","11","6"
"46","1","50","0.45","0","0","1","93","6618.000000000001","38","4","8"
"49","1","50","0.45","0","0","1","45","3120.0000000000005","37","6","7"
"52","1","50","0.5","0","0","1","3","181.99999999999991","2","22","26"
"51","1","50","0.5","0","0","1","27","1769.0000000000002","40","4","6"
"50","1","50","0.45","0","0","1","34","1846.0000000000005","37","8","5"
"49","1","50","0.45","0","0","1","46","3275.0000000000014","35","4","11"
"46","1","50","0.45","0","0","1","94","6728.999999999997","31","13","6"
"45","1","50","0.4","0","0","1","95","6853","37","9","4"
"52","1","50","0.5","0","0","1","4","313.99999999999994","12","21","17"
"51","1","50","0.5","0","0","1","28","1803","34","6","10"
"50","1","50","0.45","0","0","1","35","2003.0000000000002","37","8","5"
"49","1","50","0.45","0","0","1","47","3310","35","9","6"
"46","1","50","0.45","0","0","1","95","6766.000000000001","37","6","7"
"45","1","50","0.4","0","0","1","96","6925.000000000002","32","11","7"
"51","1","50","0.5","0","0","1","29","1877.9999999999998","35","8","7"
"52","1","50","0.5","0","0","1","5","326.9999999999999","13","23","14"
"48","1","50","0.45","0","0","1","52","3420.0000000000005","33","13","4"
"50","1","50","0.45","0","0","1","36","2041","38","7","5"
"47","1","50","0.45","0","0","1","49","3599.9999999999995","34","11","5"
"49","1","50","0.45","0","0","1","48","3349.999999999999","40","5","5"
"46","1","50","0.45","0","0","1","96","6799.999999999999","34","7","9"
"51","1","50","0.5","0","0","1","30","2033.0000000000005","35","11","4"
"45","1","50","0.4","0","0","1","97","6960","35","11","4"
"52","1","50","0.5","0","0","1","6","383","16","22","12"
"50","1","50","0.45","0","0","1","37","2078.0000000000005","37","6","7"
"47","1","50","0.45","0","0","1","50","3675.0000000000005","35","6","9"
"49","1","50","0.45","0","0","1","49","3474.0000000000005","44","3","3"
"51","1","50","0.5","0","0","1","31","2065","32","13","5"
"46","1","50","0.45","0","0","1","97","6833.999999999999","34","4","12"
"45","1","50","0.4","0","0","1","98","7108.999999999998","29","11","10"
"48","1","50","0.45","0","0","1","53","3454.0000000000005","34","10","6"
"49","1","50","0.45","0","0","1","50","3551","37","3","10"
"51","1","50","0.5","0","0","1","32","2097","32","11","7"
"52","1","50","0.5","0","0","1","7","444.9999999999999","22","17","11"
"51","1","50","0.5","0","0","1","33","2128","31","11","8"
"46","1","50","0.45","0","0","1","98","6947.999999999997","34","7","9"
"48","1","50","0.45","0","0","1","54","3571","37","6","7"
"50","1","50","0.45","0","0","1","38","2153.000000000001","35","7","8"
"45","1","50","0.4","0","0","1","99","7143","34","11","5"
"49","1","50","0.45","0","0","1","51","3625.0000000000005","34","10","6"
"50","1","50","0.45","0","0","1","39","2229","36","5","9"
"47","1","50","0.45","0","0","1","51","3709.000000000001","34","9","7"
"52","1","50","0.5","0","0","1","8","469.9999999999999","25","19","6"
"49","1","50","0.45","0","0","1","52","3666.9999999999995","42","5","3"
"48","1","50","0.45","0","0","1","55","3687.0000000000005","36","8","6"
