"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"vary tau"
"04/27/2018 21:50:07:315 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","56","0","30"
"[run number]","N","tau","p","[step]","total-wealth","sum [wealth] of turtles with [ strategy = 0 ]","sum [wealth] of turtles with [ strategy = 1 ]","sum [wealth] of turtles with [ strategy = 2 ]","sum [wealth] of turtles with [ strategy = 3 ]"
"13","50","0.1","1","75","3404.7999999999997","905.933423809854","1006.2341953495271","831.249263957502","661.3831168831168"
"18","50","0.15","1","16","1004.6","258.5777315488985","220.51332140511707","209.22516822553166","316.28377882045265"
"15","50","0.1","1","46","2080.7999999999997","401.62509225866324","500.38113416175065","436.0311941479797","742.7625794316061"
"18","50","0.15","1","17","1021.8499999999997","258.5777315488985","223.31332140511708","213.4751682255317","326.48377882045264"
"14","50","0.1","1","58","2617.2000000000007","498.47692617578207","769.7740745621618","721.911493733529","627.0375055285272"
"16","50","0.15","1","37","1943.85","488.6239285081391","499.50413325351406","469.5296708050578","486.1922674332891"
"12","50","0.1","1","78","4229.8","1085.4542537658572","1168.4039763679286","1171.4089380773726","804.5328317888419"
"17","50","0.15","1","31","2071.15","444.3239144128629","680.152085893646","553.41177475775","393.26222493574085"
"11","50","0.1","1","85","4447.4","1065.9860015651777","1255.021888180469","1137.97151330744","988.4205969469128"
"14","50","0.1","1","59","2663.5000000000005","525.8453472284136","781.389864035846","730.4272832072131","625.8375055285271"
"16","50","0.15","1","38","1999.3499999999992","514.6239285081391","509.85413325351414","478.4796708050578","496.392267433289"
"18","50","0.15","1","18","1104.6499999999996","258.5777315488985","242.81332140511705","240.17516822553168","363.08377882045266"
"15","50","0.1","1","47","2086.8","401.62509225866324","501.28113416175063","442.33119414797966","741.5625794316062"
"17","50","0.15","1","32","2125.5","469.08581917476783","692.3258954174555","560.6260604720358","403.4622249357409"
"13","50","0.1","1","76","3531.0000000000014","931.9334238098538","1037.1818143971461","855.9873591955972","705.8974025974028"
"18","50","0.15","1","19","1121.7499999999995","258.5777315488985","246.6133214051171","243.27516822553167","373.28377882045265"
"11","50","0.1","1","86","4502.500000000001","1090.7479063270823","1258.9266500852311","1153.6048466407733","999.2205969469131"
"12","50","0.1","1","79","4288.900000000001","1112.8226748184884","1179.8197658416127","1180.9247275510572","815.332831788842"
"16","50","0.15","1","39","2042.45","537.2326241603129","519.0215245578619","491.60358384853606","494.592267433289"
"11","50","0.1","1","87","4624.799999999999","1114.3842699634456","1290.9053062117134","1179.7506964431448","1039.7597273816957"
"18","50","0.15","1","20","1124.3999999999999","258.5777315488985","250.41332140511707","243.92516822553168","371.4837788204527"
"17","50","0.15","1","33","2130.999999999999","469.08581917476783","695.9758954174556","564.2760604720359","401.6622249357408"
"12","50","0.1","1","80","4372.7","1112.8226748184884","1206.2675919285691","1197.7377710293176","855.8719622236246"
"18","50","0.15","1","21","1220.35","258.5777315488985","304.84665473845047","275.24183489219837","381.68377882045263"
"15","50","0.1","1","48","2142.5999999999985","423.29175892533004","515.0811341617507","451.864527481313","752.362579431606"
"11","50","0.1","1","88","4641.9","1114.3842699634456","1293.3053062117133","1183.6506964431446","1050.5597273816957"
"13","50","0.1","1","77","3627.5","931.9334238098538","1065.781814397146","913.0873591955972","716.6974025974027"
"18","50","0.15","1","22","1304.4000000000003","258.5777315488985","328.19665473845043","297.74183489219837","419.8837788204527"
"11","50","0.1","1","89","4684.000000000001","1136.0509366301128","1304.7053062117134","1193.8840297764782","1049.3597273816954"
"12","50","0.1","1","81","4390.799999999999","1112.8226748184884","1211.4675919285694","1199.8377710293178","866.6719622236249"
"15","50","0.1","1","49","2145.9999999999995","423.29175892533004","517.3811341617507","454.16452748131303","751.1625794316061"
"18","50","0.15","1","23","1401.8999999999999","258.5777315488985","370.2102911020868","343.0281985285619","430.08377882045266"
"17","50","0.15","1","34","2148.25","469.08581917476783","700.2258954174555","567.0760604720358","411.86222493574087"
"11","50","0.1","1","90","4744.700000000001","1164.9398255190015","1315.77197287838","1203.8284742209225","1060.1597273816958"
"18","50","0.15","1","24","1442.2499999999998","284.57773154889856","380.0102911020868","349.378198528562","428.28377882045277"
"12","50","0.1","1","82","4477.900000000001","1112.8226748184884","1226.0793566344516","1217.055418088141","921.9425504589192"
"11","50","0.1","1","91","4788.599999999998","1184.1990847782608","1327.6608617672691","1217.7803260727744","1058.9597273816958"
"16","50","0.15","1","40","2094.95","560.8689877966767","530.462433648771","498.82631112126336","504.7922674332891"
"13","50","0.1","1","78","3712.6","931.9334238098538","1080.4133933445148","934.229464458755","766.0237183868762"
"15","50","0.1","1","50","2248.4","423.29175892533004","545.4811341617507","517.664527481313","761.9625794316061"
"12","50","0.1","1","83","4494.700000000001","1112.8226748184884","1228.0793566344516","1221.0554180881413","932.742550458919"
"14","50","0.1","1","60","2682.700000000001","525.8453472284136","785.4898640358462","734.7272832072132","636.6375055285272"
"11","50","0.1","1","92","4803.900000000001","1184.1990847782608","1330.6608617672687","1219.2803260727742","1069.7597273816957"
"17","50","0.15","1","35","2156.899999999999","469.08581917476783","706.7258954174557","571.0260604720359","410.06222493574074"
"16","50","0.15","1","41","2096.15","560.8689877966767","530.112433648771","502.1763111212633","502.992267433289"
"15","50","0.1","1","51","2327.3999999999996","423.29175892533004","568.9965187771352","537.4260659428514","797.6856563546831"
"12","50","0.1","1","84","4542.7","1137.5845795803932","1239.5984042534992","1233.9744657071888","931.542550458919"
"14","50","0.1","1","61","2726.6000000000004","549.4817108647773","795.7625913085734","745.9181922981223","635.4375055285271"
"13","50","0.1","1","79","3772.0999999999985","962.5216591039716","1088.3192756974559","944.4353468116961","776.8237183868765"
"11","50","0.1","1","93","4849.699999999999","1208.9609895401657","1342.4751474815546","1229.704135596584","1068.5597273816957"
"12","50","0.1","1","85","4603.200000000001","1166.4734684692824","1253.6872931423884","1240.696687929411","942.3425504589189"
"17","50","0.15","1","36","2170","469.08581917476783","709.6758954174556","570.9760604720358","420.2622249357409"
"16","50","0.15","1","42","2110.25","560.8689877966767","531.062433648771","505.12631112126337","513.1922674332891"
"14","50","0.1","1","62","2786.7","573.1180745011409","809.0353185813004","758.3091013890313","646.2375055285273"
"11","50","0.1","1","94","4865.000000000001","1208.9609895401657","1344.5751474815545","1232.1041355965838","1079.3597273816956"
"12","50","0.1","1","86","4610.400000000001","1166.4734684692824","1256.8872931423884","1245.8966879294112","941.1425504589188"
"17","50","0.15","1","37","2172.6499999999996","469.08581917476783","712.1758954174555","572.9260604720357","418.46222493574084"
"16","50","0.15","1","43","2158.8999999999996","589.7578766855653","538.012433648771","519.7374222323745","511.392267433289"
"14","50","0.1","1","63","2791.7999999999997","573.1180745011409","812.3353185813005","761.3091013890314","645.0375055285272"
"11","50","0.1","1","95","4874.799999999997","1208.9609895401657","1350.5751474815545","1237.1041355965838","1078.1597273816958"
"12","50","0.1","1","87","4666.7","1187.2734684692828","1268.787293142388","1258.6966879294112","951.9425504589192"
"13","50","0.1","1","80","3856.8999999999983","962.5216591039716","1112.088840914847","964.9266511595222","817.3628488216591"
"18","50","0.15","1","25","1496.0500000000002","307.1864272010725","389.7276824064346","360.65211157204027","438.4837788204527"
"12","50","0.1","1","88","4713.999999999999","1212.0353732311871","1279.4063407614358","1271.8157355484586","950.742550458919"
"11","50","0.1","1","96","4887.4","1208.9609895401657","1351.375147481555","1238.104135596584","1088.9597273816958"
"18","50","0.15","1","26","1503.3","307.1864272010725","394.6776824064346","364.7521115720403","436.6837788204527"
"17","50","0.15","1","38","2269.1499999999996","469.08581917476783","770.8187525603126","600.5832033291787","428.66222493574105"
"12","50","0.1","1","89","4852.900000000003","1234.644068883361","1340.1019929353486","1316.6113877223718","961.542550458919"
"14","50","0.1","1","64","2806","573.1180745011409","813.3353185813005","763.7091013890316","655.8375055285273"
"15","50","0.1","1","52","2467.4","444.9584255919965","637.0965187771352","576.8593992761848","808.4856563546833"
"11","50","0.1","1","97","4932.5999999999985","1232.597353176529","1364.7660565724639","1247.4768628693112","1087.7597273816957"
"16","50","0.15","1","44","2172.85","589.7578766855653","539.6624336487712","521.8374222323744","521.592267433289"
"13","50","0.1","1","81","3874.399999999999","962.5216591039716","1117.5888409148472","966.1266511595225","828.1628488216592"
"18","50","0.15","1","27","1563.2500000000002","336.0753160899614","408.8165712953234","371.47433379426246","446.8837788204527"
"12","50","0.1","1","90","4976.200000000001","1256.310735550028","1369.1686596020154","1342.3780543890384","1008.3425504589189"
"14","50","0.1","1","65","2933.800000000001","594.7847411678075","840.1353185813005","780.2424347223648","718.6375055285272"
"15","50","0.1","1","53","2555.399999999999","444.9584255919965","660.3783369589534","599.141217458003","850.9220199910469"
"18","50","0.15","1","28","1608.75","356.07531608996135","421.6973405260927","385.8935645634932","445.08377882045266"
"17","50","0.15","1","39","2350.95","469.08581917476783","788.7687525603126","618.2332033291787","474.86222493574087"
"12","50","0.1","1","91","5032.699999999999","1277.9774022166941","1379.8019929353488","1355.7780543890383","1019.1425504589188"
"18","50","0.15","1","29","1670.9499999999998","383.44373714259297","436.76839315767165","395.4540908792827","455.2837788204527"
"16","50","0.15","1","45","2180.199999999999","589.7578766855653","542.312433648771","528.3374222323745","519.7922674332891"
"12","50","0.1","1","92","5038.7","1277.9774022166941","1383.901992935349","1358.8780543890382","1017.9425504589192"
"13","50","0.1","1","82","3918.5999999999985","985.1303547561456","1128.2236235235428","978.283172898653","826.9628488216591"
"15","50","0.1","1","54","2576.3","444.9584255919965","664.5783369589535","605.0412174580031","861.7220199910469"
"18","50","0.15","1","30","1719.2","407.08010077895653","449.99112043039895","408.64499997019175","453.4837788204526"
"12","50","0.1","1","93","5138.400000000001","1277.9774022166941","1402.5353262686822","1429.144721055705","1028.742550458919"
"18","50","0.15","1","31","1775.1500000000005","430.7164644153202","463.7002113394899","417.04954542473723","463.68377882045274"
"17","50","0.15","1","40","2405.45","495.08581917476783","797.4187525603126","627.8832033291786","485.06222493574074"
"16","50","0.15","1","46","2234.85","617.126297738197","553.38348628035","534.3479485481639","529.9922674332889"
"12","50","0.1","1","94","5259.2","1302.7393069785992","1433.55437388773","1456.9637686747528","1065.9425504589192"
"15","50","0.1","1","55","2582.7000000000003","444.9584255919965","670.9783369589535","606.2412174580031","860.5220199910468"
"18","50","0.15","1","32","1817.350000000001","456.7164644153202","472.0502113394898","426.69954542473727","461.8837788204527"
"12","50","0.1","1","95","5316.4","1325.3480026307734","1447.8282869312081","1466.4811599791005","1076.7425504589194"
"13","50","0.1","1","83","3935.8","985.1303547561456","1130.323623523543","982.5831728986528","837.7628488216588"
"16","50","0.15","1","47","2244.2","617.126297738197","561.1834862803498","537.6979485481639","528.1922674332891"
"17","50","0.15","1","41","2449.25","519.8477239366728","807.3878001793603","638.7522509482262","483.26222493574085"
"15","50","0.1","1","56","2637.5","469.7203303539014","680.5973845780011","615.8602650770507","871.322019991047"
"12","50","0.1","1","96","5364.2000000000035","1352.716423683405","1458.7388132469976","1477.2022126106797","1075.542550458919"
"13","50","0.1","1","84","3978.7000000000007","1008.7667183925096","1139.69635079627","993.674081989562","836.5628488216589"
"17","50","0.15","1","42","2461.2","519.8477239366728","806.4878001793603","641.4022509482262","493.46222493574084"
"14","50","0.1","1","66","2951.7000000000003","594.7847411678075","845.1353185813003","782.3424347223647","729.4375055285274"
"16","50","0.15","1","48","2301.5500000000006","641.8882025001017","573.1120577089213","548.1574723576878","538.392267433289"
"12","50","0.1","1","97","5418.400000000001","1377.478328445309","1471.1673846755689","1483.4117364202034","1086.342550458919"
"17","50","0.15","1","43","2465.1499999999996","519.8477239366728","810.2878001793603","643.3522509482261","491.66222493574077"
"15","50","0.1","1","57","2641.6","469.7203303539014","681.697384578001","620.0602650770506","870.1220199910472"
"17","50","0.15","1","44","2483.4999999999995","519.8477239366728","814.9378001793602","646.8522509482262","501.8622249357408"
"16","50","0.15","1","49","2345.35","661.8882025001018","583.5274423243059","563.3420877423032","536.592267433289"
"14","50","0.1","1","67","2998.6","618.4211048041713","855.3080458540277","796.6333438132739","728.2375055285272"
"12","50","0.1","1","98","5549.200000000001","1406.3672173341984","1500.5118291200135","1503.8450697535368","1138.4758837922525"
"13","50","0.1","1","85","4000.499999999999","1008.7667183925096","1145.79635079627","998.5740819895618","847.3628488216589"
"11","50","0.1","1","98","5072.400000000001","1257.3592579384338","1406.9612946677018","1309.5197200121684","1098.5597273816957"
"17","50","0.15","1","45","2608.299999999999","544.6096286985774","840.7116097031698","674.9165366625119","548.0622249357407"
"14","50","0.1","1","68","3057.7000000000003","644.4211048041713","865.4080458540278","808.833343813274","739.0375055285274"
"16","50","0.15","1","50","2478.849999999999","685.5245661364654","635.7547150515788","610.7784513786667","546.792267433289"
"12","50","0.1","1","99","5566.000000000002","1406.3672173341984","1504.5118291200135","1505.8450697535366","1149.2758837922522"
"13","50","0.1","1","86","4001.100000000001","1008.7667183925096","1146.5963507962701","999.574081989562","846.1628488216593"
"17","50","0.15","1","46","2663.5499999999997","567.2183243507513","849.1790010075176","688.8904497059902","558.2622249357408"
"15","50","0.1","1","58","2656.2","469.7203303539014","682.1973845780011","623.3602650770507","880.922019991047"
"18","50","0.15","1","33","1874.3999999999999","481.4783691772251","486.8287827680612","434.00906923426106","472.08377882045266"
"16","50","0.15","1","51","2521.3499999999985","707.1912328031318","648.4047150515787","620.761784712","544.9922674332889"
"12","50","0.1","1","100","5652.300000000002","1406.3672173341984","1521.7118291200134","1528.1450697535367","1196.0758837922524"
"17","50","0.15","1","47","2705.6500000000005","588.8849910174181","856.8290010075177","703.4737830393235","556.4622249357408"
"14","50","0.1","1","69","3062.6999999999994","644.4211048041713","869.6080458540278","810.8333438132738","737.8375055285273"
"13","50","0.1","1","87","4018.5000000000014","1008.7667183925096","1149.7963507962702","1002.9740819895619","856.9628488216591"
"11","50","0.1","1","99","5197.500000000001","1280.995621574797","1430.7885673949745","1340.356083648532","1145.3597273816956"
"16","50","0.15","1","52","2578.999999999999","733.1912328031322","657.3547150515788","633.2617847120001","555.192267433289"
"17","50","0.15","1","48","2767.3000000000015","621.3849910174181","864.8290010075177","714.4237830393237","566.6622249357408"
"18","50","0.15","1","34","1882.4999999999998","481.4783691772251","491.47878276806125","439.25906923426106","470.2837788204527"
"19","50","0.15","1","0","0","0","0","0","0"
"13","50","0.1","1","88","4106.600000000001","1008.7667183925096","1173.89635079627","1020.174081989562","903.762848821659"
"17","50","0.15","1","49","2773.500000000002","621.3849910174181","868.3290010075177","718.9237830393236","564.8622249357409"
"15","50","0.1","1","59","2662.2999999999997","469.7203303539014","687.1973845780011","625.6602650770507","879.7220199910469"
"16","50","0.15","1","53","2620.3499999999995","755.7999284553059","669.8503672254918","641.3074368859131","553.392267433289"
"19","50","0.15","1","1","44.00000000000001","17.333333333333332","10.333333333333334","10","6.333333333333333"
"14","50","0.1","1","70","3158.7000000000003","644.4211048041713","927.7509029968849","837.8904866704167","748.6375055285273"
"17","50","0.15","1","50","2828.7","641.3849910174181","878.2213086998254","734.0314753470158","575.0622249357407"
"18","50","0.15","1","35","1894.8500000000001","481.4783691772251","491.1287827680613","441.75906923426106","480.48377882045264"
"13","50","0.1","1","89","4127.900000000001","1008.7667183925096","1179.8963507962699","1024.6740819895617","914.5628488216588"
"16","50","0.15","1","54","2637.15","755.7999284553059","674.8003672254918","642.9574368859131","563.592267433289"
"11","50","0.1","1","100","5330.5999999999985","1301.7956215747975","1470.8552340616413","1401.7894169818653","1156.159727381696"
"19","50","0.15","1","2","98.24999999999997","43.333333333333336","17.983333333333334","20.25","16.68333333333333"
"17","50","0.15","1","51","2868.2000000000003","663.0516576840851","887.2046420331586","744.6814753470159","573.2622249357407"
"18","50","0.15","1","36","2016.8","500.7376284364842","520.6412010687148","460.266803439054","535.1543670557468"
"19","50","0.15","1","3","101.34999999999998","43.333333333333336","21.083333333333336","22.050000000000004","14.883333333333331"
"13","50","0.1","1","90","4176.200000000001","1039.3549536866267","1188.4492919727404","1035.0329055189736","913.3628488216591"
"16","50","0.15","1","55","2639.6500000000005","755.7999284553059","677.1503672254917","644.9074368859133","561.792267433289"
"17","50","0.15","1","52","3002.7499999999995","686.6880213204485","944.727369305886","787.8723844379248","583.4622249357408"
"19","50","0.15","1","4","198.00000000000006","43.333333333333336","68.02777777777777","61.55555555555554","25.083333333333332"
"14","50","0.1","1","71","3160.5999999999985","644.4211048041713","929.7509029968849","838.9904866704167","747.4375055285273"
"20","50","0.15","1","0","0","0","0","0","0"
"16","50","0.15","1","56","2656.6000000000004","755.7999284553059","679.9503672254917","648.8574368859132","571.9922674332889"
"19","50","0.15","1","5","241.65","66.96969696969695","77.80050505050507","73.59646464646465","23.283333333333335"
"20","50","0.15","1","1","135.00000000000003","19.259259259259256","59.925925925925924","15.370370370370368","40.44444444444444"
"17","50","0.15","1","53","3091.1000000000004","686.6880213204485","963.7107026392192","805.7057177712583","634.9955582690741"
"18","50","0.15","1","37","2074.75","524.3739920728478","534.5002919778059","470.5213488935995","545.3543670557468"
"19","50","0.15","1","6","298.15000000000003","90.60606060606061","89.69141414141414","84.36919191919193","33.48333333333333"
"14","50","0.1","1","72","3215.5000000000014","666.0877714708379","941.7509029968849","849.42382000375","758.2375055285274"
"16","50","0.15","1","57","2703.55","783.1683495079378","688.8108935412812","661.3784895174921","570.1922674332889"
"20","50","0.15","1","2","141.64999999999992","19.259259259259256","63.57592592592593","19.720370370370375","39.09444444444445"
"19","50","0.15","1","7","299.1000000000002","90.60606060606061","91.49141414141414","85.31919191919194","31.68333333333334"
"17","50","0.15","1","54","3153.75","717.276256614566","973.2165849921605","818.0616001241993","645.195558269074"
"20","50","0.15","1","3","159.04999999999995","19.259259259259256","66.52592592592593","23.97037037037037","49.29444444444446"
"15","50","0.1","1","60","2679.600000000001","469.7203303539014","691.397384578001","627.9602650770506","890.5220199910469"
"17","50","0.15","1","55","3195.7000000000025","743.276256614566","982.8665849921605","826.1616001241993","643.395558269074"
"14","50","0.1","1","73","3345.5000000000014","694.976660359727","975.558505336066","867.4010129862062","807.5638213180011"
"13","50","0.1","1","91","4236.2","1061.9636493388007","1200.6058137118712","1049.4676881276691","924.1628488216593"
"16","50","0.15","1","58","2759.9","806.8047131443011","698.7654389958267","673.937580426583","580.3922674332889"
"20","50","0.15","1","4","203.99999999999997","44.02116402116402","80.29973544973546","32.18465608465608","47.494444444444426"
"19","50","0.15","1","8","314.05000000000007","90.60606060606061","93.29141414141415","88.26919191919193","41.88333333333333"
"20","50","0.15","1","5","303.5000000000001","44.02116402116402","131.94973544973544","69.83465608465607","57.694444444444436"
"17","50","0.15","1","56","3333.4999999999995","766.9126202509299","1022.4559789315542","890.5358425484418","653.5955582690741"
"19","50","0.15","1","9","438.6999999999999","117.9744816586922","127.01174906964381","109.99407230196705","83.71969696969697"
"14","50","0.1","1","74","3442.6999999999994","694.976660359727","1012.9442196217806","916.4152987004919","818.363821318001"
"15","50","0.1","1","61","2681.5000000000005","469.7203303539014","694.297384578001","628.1602650770507","889.3220199910467"
"13","50","0.1","1","92","4281.7","1085.6000129751646","1212.1967228027802","1060.9404154003964","922.9628488216591"
"16","50","0.15","1","59","2807.2499999999995","835.6936020331904","707.7821056624932","685.1820248710274","578.5922674332888"
"20","50","0.15","1","6","344","63.28042328042327","144.3015873015873","80.52354497354496","55.894444444444446"
"19","50","0.15","1","10","496.2000000000003","141.6108452950558","142.3890217969165","118.28043593833068","93.91969696969699"
"17","50","0.15","1","57","3382.5999999999995","792.9126202509298","1033.5559789315544","904.3358425484417","651.7955582690741"
"20","50","0.15","1","7","356.65","63.28042328042327","145.65158730158728","81.62354497354498","66.09444444444445"
"14","50","0.1","1","75","3527.800000000002","694.976660359727","1039.0137848391716","934.906603048318","858.9029517527837"
"19","50","0.15","1","11","542.2999999999998","166.3727500569606","154.95806941596413","128.8494835573783","92.11969696969697"
"16","50","0.15","1","60","2865.4999999999986","860.4555067950946","717.9011532815409","698.3510724900751","588.792267433289"
"13","50","0.1","1","93","4339.800000000002","1108.2087086273386","1222.6749836723454","1075.1534588786574","933.762848821659"
"20","50","0.15","1","8","400.1499999999999","92.16931216931216","156.96825396825395","86.71798941798941","64.29444444444445"
"15","50","0.1","1","62","2739.9","494.4822351158063","709.0259560065725","636.2697888865744","900.122019991047"
"19","50","0.15","1","12","562.5500000000002","166.3727500569606","159.60806941596417","134.2494835573783","102.31969696969698"
"14","50","0.1","1","76","3587.0000000000014","720.976660359727","1047.213784839172","949.106603048318","869.7029517527836"
"20","50","0.15","1","9","417.1","92.16931216931216","159.61825396825395","90.81798941798942","74.49444444444443"
"19","50","0.15","1","13","691.3499999999999","192.37275005696057","186.6757164747877","155.31124826326064","156.9902852049911"
"16","50","0.15","1","61","2995.849999999999","886.4555067950953","740.9178199482077","717.4844058234085","650.9922674332889"
"13","50","0.1","1","94","4386.2","1135.57712967997","1235.3907731460295","1082.6692483523416","932.5628488216589"
"20","50","0.15","1","10","420.6","92.16931216931216","161.268253968254","94.46798941798941","72.69444444444444"
"17","50","0.15","1","58","3438.95","817.6745250128342","1042.92026464584","916.3596520722513","661.9955582690741"
"20","50","0.15","1","11","434.40000000000003","92.16931216931216","164.06825396825394","95.26798941798943","82.89444444444445"
"19","50","0.15","1","14","826.2999999999998","217.1346548188654","237.09476409383524","204.88029588230825","167.1902852049911"
"16","50","0.15","1","62","3092.9499999999985","886.4555067950953","793.8678199482075","751.4344058234083","661.1922674332889"
"13","50","0.1","1","95","4444.2","1159.2134933163338","1249.4998640551205","1092.1237938068869","943.3628488216593"
"18","50","0.15","1","38","2118.5499999999993","549.1358968347527","543.7145776920914","482.14515841740905","543.5543670557468"
"20","50","0.15","1","12","477.7500000000001","122.75754746342983","172.77707749766574","101.12093059446","81.09444444444445"
"17","50","0.15","1","59","3481.45","841.3108886491981","1055.779355554931","924.1641975267966","660.1955582690739"
"19","50","0.15","1","15","872.6500000000005","246.0235437077542","249.63365298272416","211.60251810453047","165.39028520499107"
"20","50","0.15","1","13","613.2500000000002","144.42421413009646","214.42707749766575","163.10426392779334","91.29444444444445"
"16","50","0.15","1","63","3213.4500000000003","908.1221734617618","822.8987723291599","777.3225010615035","705.1065531475746"
"19","50","0.15","1","16","895.9000000000003","246.0235437077542","256.73365298272415","217.55251810453052","175.5902852049911"
"18","50","0.15","1","39","2172.2","570.8025635014192","554.8479110254249","492.7951584174091","553.7543670557468"
"20","50","0.15","1","14","618.1999999999998","144.42421413009646","217.52707749766574","166.75426392779335","89.49444444444444"
"19","50","0.15","1","17","900.55","246.0235437077542","260.53365298272416","220.2025181045305","173.7902852049911"
"14","50","0.1","1","77","3671.0000000000014","720.976660359727","1069.261403886791","966.5446982864134","914.2172374670694"
"18","50","0.15","1","40","2177.5499999999997","570.8025635014192","560.1979110254249","494.5951584174091","551.9543670557467"
"16","50","0.15","1","64","3348.8000000000006","929.7888401284282","887.8821056624934","815.8225010615035","715.3065531475745"
"20","50","0.15","1","15","715.75","144.42421413009646","260.77707749766574","210.85426392779328","99.69444444444446"
"19","50","0.15","1","18","997.5000000000003","246.0235437077542","304.1836529827242","263.3025181045305","183.99028520499107"
"13","50","0.1","1","96","4450.400000000001","1159.2134933163338","1252.6998640551203","1096.3237938068871","942.1628488216593"
"18","50","0.15","1","41","2196.8999999999996","570.8025635014192","564.8479110254249","499.095158417409","562.1543670557467"
"20","50","0.15","1","16","717.8499999999998","144.42421413009646","263.57707749766575","211.9542639277933","97.89444444444445"
"14","50","0.1","1","78","3686.400000000001","720.976660359727","1072.761403886791","967.6446982864134","925.0172374670692"
"15","50","0.1","1","63","2742.2","494.4822351158063","709.1259560065724","639.6697888865746","898.9220199910471"
"19","50","0.15","1","19","1041.9999999999995","269.6599073441179","316.6245620736333","273.52524537725776","182.1902852049911"
"16","50","0.15","1","65","3349.6","929.7888401284282","888.5321056624932","817.7725010615035","713.5065531475746"
"20","50","0.15","1","17","778.2000000000004","170.4242141300965","276.07707749766575","223.60426392779337","108.09444444444442"
"18","50","0.15","1","42","2322.5499999999997","595.5644682633241","586.1917706745477","529.9130782169078","610.8806828452205"
"13","50","0.1","1","97","4472.600000000002","1159.2134933163338","1255.7998640551205","1104.623793806887","952.9628488216591"
"17","50","0.15","1","60","3535.25","866.072793411103","1069.0079269835023","929.7737213363204","670.3955582690741"
"14","50","0.1","1","79","3810.4","746.976660359727","1102.252708234617","995.6142635038046","965.556367901852"
"20","50","0.15","1","18","862.15","170.4242141300965","287.9159663865546","244.18204170557112","159.6277777777778"
"15","50","0.1","1","64","2882.1","521.8506561684379","777.4364823223619","673.0908415181533","909.7220199910469"
"18","50","0.15","1","43","2342.3500000000004","595.5644682633241","588.9917706745476","536.7130782169079","621.0806828452204"
"20","50","0.15","1","19","879.5","170.4242141300965","292.41596638655466","246.83204170557116","169.82777777777775"
"19","50","0.15","1","20","1178.35","295.65990734411776","372.7190065180777","317.5808009328133","192.39028520499113"
"18","50","0.15","1","44","2469.9999999999995","620.3263730252289","619.0843477053601","554.8380081888965","675.7512710805145"
"20","50","0.15","1","20","884.3000000000003","170.4242141300965","295.7659663865547","250.08204170557116","168.0277777777778"
"19","50","0.15","1","21","1264.2999999999995","295.65990734411776","387.8505854654461","339.67290619597117","241.11660099446476"
"15","50","0.1","1","65","3005.0000000000005","545.4870198048015","804.2728459587255","703.0817506090625","952.1583836274104"
"20","50","0.15","1","21","1023.9499999999999","195.18611889200125","341.78977591036414","308.7463274198568","178.2277777777778"
"17","50","0.15","1","61","3577.749999999999","893.4412144637344","1073.613190141397","942.1000371257942","668.5955582690741"
"18","50","0.15","1","45","2486.7999999999993","620.3263730252289","621.73434770536","558.7880081888966","685.9512710805145"
"16","50","0.15","1","66","3483.3999999999983","949.7888401284281","941.7897979701856","868.1148087538111","723.7065531475746"
"20","50","0.15","1","22","1029.35","195.18611889200125","345.88977591036416","311.84632741985683","176.4277777777778"
"15","50","0.1","1","66","3138.999999999999","566.2870198048017","857.2728459587255","752.4817506090626","962.9583836274105"
"18","50","0.15","1","46","2491.3000000000006","620.3263730252289","624.23434770536","562.5880081888967","684.1512710805146"
"17","50","0.15","1","62","3708.6499999999983","915.1078811304013","1118.963190141397","995.7833704591275","678.795558269074"
"19","50","0.15","1","22","1321.799999999999","319.29627098048155","399.4733127381734","351.7138152868803","251.3166009944648"
"20","50","0.15","1","23","1049.3","195.18611889200125","352.6897759103642","314.79632741985677","186.6277777777778"
"13","50","0.1","1","98","4600.700000000002","1181.822188968508","1283.2955162290339","1123.8194459808","1011.762848821659"
"18","50","0.15","1","47","2625.65","641.9930396918953","671.6867286577409","617.618960569849","694.3512710805143"
"20","50","0.15","1","24","1054.2499999999995","195.18611889200125","356.93977591036423","317.2963274198568","184.82777777777778"
"15","50","0.1","1","67","3140.4999999999986","566.2870198048017","860.5728459587256","751.8817506090625","961.7583836274106"
"20","50","0.15","1","25","1151.05","195.18611889200125","391.73977591036413","369.09632741985683","195.02777777777777"
"18","50","0.15","1","48","2631.2999999999997","641.9930396918953","673.486728657741","623.2689605698489","692.5512710805145"
"17","50","0.15","1","63","3834.6000000000004","942.4763021830325","1144.2118116952818","1025.2020421383256","722.7098439833597"
"19","50","0.15","1","23","1367.1499999999999","341.9049666326554","412.99722578165165","362.73120659122816","249.5166009944648"
"13","50","0.1","1","99","4615.5","1181.822188968508","1287.4955162290335","1123.6194459808","1022.5628488216589"
"20","50","0.15","1","26","1192.9999999999995","216.85278555866785","401.35644257703075","381.5629940865234","193.2277777777778"
"16","50","0.15","1","67","3484.649999999998","949.7888401284281","944.5897979701856","868.3648087538112","721.9065531475746"
"18","50","0.15","1","49","2647.9500000000007","641.9930396918953","677.2867286577409","625.918960569849","702.7512710805145"
