"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"vary tau"
"04/30/2018 08:36:52:333 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","26","0","30"
"[run number]","N","tau","p","[step]","total-wealth","sum [wealth] of turtles with [ strategy = 0 ]","sum [wealth] of turtles with [ strategy = 1 ]","sum [wealth] of turtles with [ strategy = 2 ]","sum [wealth] of turtles with [ strategy = 3 ]"
"6","50","0.05","1","53","2459.2000000000007","0","2459.2000000000007","0","0"
"2","50","0","1","37","1295.9999999999998","0","1295.9999999999998","0","0"
"3","50","0","1","29","1188.0000000000002","0","1188.0000000000002","0","0"
"8","50","0.05","1","35","1251.05","0","1251.05","0","0"
"5","50","0","1","33","1697.999999999999","0","1697.999999999999","0","0"
"6","50","0.05","1","54","2499.2","0","2499.2","0","0"
"7","50","0.05","1","41","1853.0000000000014","0","1853.0000000000014","0","0"
"3","50","0","1","30","1270.0000000000007","0","1270.0000000000007","0","0"
"2","50","0","1","38","1296.9999999999993","0","1296.9999999999993","0","0"
"8","50","0.05","1","36","1372.05","0","1372.05","0","0"
"5","50","0","1","34","1737.999999999999","0","1737.999999999999","0","0"
"6","50","0.05","1","55","2499.2","0","2499.2","0","0"
"3","50","0","1","31","1311.9999999999998","0","1311.9999999999998","0","0"
"7","50","0.05","1","42","1973.0000000000005","0","1973.0000000000005","0","0"
"2","50","0","1","39","1297.9999999999995","0","1297.9999999999995","0","0"
"8","50","0.05","1","37","1373.0499999999995","0","1373.0499999999995","0","0"
"4","50","0","1","49","2462.0000000000005","0","2462.0000000000005","0","0"
"5","50","0","1","35","1737.999999999999","0","1737.999999999999","0","0"
"3","50","0","1","32","1434.0000000000002","0","1434.0000000000002","0","0"
"6","50","0.05","1","56","2539.2000000000007","0","2539.2000000000007","0","0"
"7","50","0.05","1","43","1973.0000000000014","0","1973.0000000000014","0","0"
"2","50","0","1","40","1378.999999999999","0","1378.999999999999","0","0"
"8","50","0.05","1","38","1374.05","0","1374.05","0","0"
"4","50","0","1","50","2583","0","2583","0","0"
"3","50","0","1","33","1436.0000000000002","0","1436.0000000000002","0","0"
"5","50","0","1","36","1857.999999999999","0","1857.999999999999","0","0"
"7","50","0.05","1","44","1973.0000000000005","0","1973.0000000000005","0","0"
"2","50","0","1","41","1379.999999999999","0","1379.999999999999","0","0"
"8","50","0.05","1","39","1375.0499999999995","0","1375.0499999999995","0","0"
"1","50","0","1","24","1158.0000000000005","0","1158.0000000000005","0","0"
"8","50","0.05","1","40","1416.05","0","1416.05","0","0"
"6","50","0.05","1","57","2659.2000000000007","0","2659.2000000000007","0","0"
"3","50","0","1","34","1558.0000000000002","0","1558.0000000000002","0","0"
"5","50","0","1","37","1898.0000000000002","0","1898.0000000000002","0","0"
"7","50","0.05","1","45","2013.0000000000014","0","2013.0000000000014","0","0"
"2","50","0","1","42","1380.999999999999","0","1380.999999999999","0","0"
"4","50","0","1","51","2664.0000000000005","0","2664.0000000000005","0","0"
"1","50","0","1","25","1199.0000000000005","0","1199.0000000000005","0","0"
"8","50","0.05","1","41","1417.05","0","1417.05","0","0"
"5","50","0","1","38","1937.9999999999998","0","1937.9999999999998","0","0"
"3","50","0","1","35","1640.0000000000007","0","1640.0000000000007","0","0"
"6","50","0.05","1","58","2699.200000000001","0","2699.200000000001","0","0"
"4","50","0","1","52","2705.0000000000027","0","2705.0000000000027","0","0"
"1","50","0","1","26","1200.0000000000005","0","1200.0000000000005","0","0"
"8","50","0.05","1","42","1458.0500000000002","0","1458.0500000000002","0","0"
"7","50","0.05","1","46","2013.000000000001","0","2013.000000000001","0","0"
"2","50","0","1","43","1381.999999999999","0","1381.999999999999","0","0"
"6","50","0.05","1","59","2699.2000000000003","0","2699.2000000000003","0","0"
"1","50","0","1","27","1241.0000000000005","0","1241.0000000000005","0","0"
"8","50","0.05","1","43","1459.05","0","1459.05","0","0"
"2","50","0","1","44","1382.9999999999993","0","1382.9999999999993","0","0"
"5","50","0","1","39","1977.9999999999998","0","1977.9999999999998","0","0"
"6","50","0.05","1","60","2699.200000000001","0","2699.200000000001","0","0"
"4","50","0","1","53","2826","0","2826","0","0"
"1","50","0","1","28","1242.0000000000002","0","1242.0000000000002","0","0"
"8","50","0.05","1","44","1460.0500000000004","0","1460.0500000000004","0","0"
"7","50","0.05","1","47","2093.0000000000005","0","2093.0000000000005","0","0"
"3","50","0","1","36","1762.0000000000018","0","1762.0000000000018","0","0"
"5","50","0","1","40","2017.9999999999995","0","2017.9999999999995","0","0"
"6","50","0.05","1","61","2739.200000000001","0","2739.200000000001","0","0"
"4","50","0","1","54","2867.000000000002","0","2867.000000000002","0","0"
"1","50","0","1","29","1243.0000000000005","0","1243.0000000000005","0","0"
"2","50","0","1","45","1423.9999999999986","0","1423.9999999999986","0","0"
"5","50","0","1","41","2018","0","2018","0","0"
"8","50","0.05","1","45","1501.0499999999997","0","1501.0499999999997","0","0"
"6","50","0.05","1","62","2779.2000000000007","0","2779.2000000000007","0","0"
"1","50","0","1","30","1244.0000000000005","0","1244.0000000000005","0","0"
"5","50","0","1","42","2057.999999999999","0","2057.999999999999","0","0"
"3","50","0","1","37","1883.9999999999998","0","1883.9999999999998","0","0"
"2","50","0","1","46","1464.9999999999993","0","1464.9999999999993","0","0"
"6","50","0.05","1","63","2819.2000000000016","0","2819.2000000000016","0","0"
"7","50","0.05","1","48","2093.000000000001","0","2093.000000000001","0","0"
"4","50","0","1","55","2908.0000000000014","0","2908.0000000000014","0","0"
"8","50","0.05","1","46","1502.05","0","1502.05","0","0"
"2","50","0","1","47","1586.0000000000002","0","1586.0000000000002","0","0"
"3","50","0","1","38","1885.9999999999995","0","1885.9999999999995","0","0"
"6","50","0.05","1","64","2859.200000000002","0","2859.200000000002","0","0"
"7","50","0.05","1","49","2133","0","2133","0","0"
"1","50","0","1","31","1245.0000000000005","0","1245.0000000000005","0","0"
