"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"vary tau"
"05/05/2018 15:17:25:980 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","26","0","15"
"[run number]","N","tau","p","[step]","total-wealth","sum [wealth] of turtles with [ strategy = 0 ]","sum [wealth] of turtles with [ strategy = 1 ]","sum [wealth] of turtles with [ strategy = 2 ]","sum [wealth] of turtles with [ strategy = 3 ]"
"14","50","0.1","1","21","841.4000000000001","841.4000000000001","0","0","0"
"9","50","0.05","1","47","2120.9000000000005","2120.9000000000005","0","0","0"
"11","50","0.1","1","27","1325.0000000000005","1325.0000000000005","0","0","0"
"13","50","0.1","1","25","924.9","924.9","0","0","0"
"15","50","0.1","1","17","846.4","846.4","0","0","0"
"10","50","0.05","1","38","1344.05","1344.05","0","0","0"
"1","50","0","1","89","3757","3757","0","0","0"
"12","50","0.1","1","31","1382.3999999999996","1382.3999999999996","0","0","0"
"14","50","0.1","1","22","840.9999999999999","840.9999999999999","0","0","0"
"11","50","0.1","1","28","1324.3999999999994","1324.3999999999994","0","0","0"
"15","50","0.1","1","18","966.0000000000001","966.0000000000001","0","0","0"
"10","50","0.05","1","39","1348.2999999999995","1348.2999999999995","0","0","0"
"13","50","0.1","1","26","1007.4","1007.4","0","0","0"
"12","50","0.1","1","32","1423.2000000000003","1423.2000000000003","0","0","0"
"1","50","0","1","90","3847","3847","0","0","0"
"14","50","0.1","1","23","927.5","927.5","0","0","0"
"11","50","0.1","1","29","1405.1999999999996","1405.1999999999996","0","0","0"
"9","50","0.05","1","48","2121.3","2121.3","0","0","0"
"15","50","0.1","1","19","1085.8999999999999","1085.8999999999999","0","0","0"
"13","50","0.1","1","27","1053.5999999999997","1053.5999999999997","0","0","0"
"10","50","0.05","1","40","1390.5499999999995","1390.5499999999995","0","0","0"
"14","50","0.1","1","24","966.1999999999998","966.1999999999998","0","0","0"
"11","50","0.1","1","30","1405.6","1405.6","0","0","0"
"9","50","0.05","1","49","2164.7999999999997","2164.7999999999997","0","0","0"
"15","50","0.1","1","20","1165.3000000000002","1165.3000000000002","0","0","0"
"12","50","0.1","1","33","1463.8000000000002","1463.8000000000002","0","0","0"
"14","50","0.1","1","25","1010.9000000000002","1010.9000000000002","0","0","0"
"1","50","0","1","91","3891.0000000000005","3891.0000000000005","0","0","0"
"9","50","0.05","1","50","2167.2000000000007","2167.2000000000007","0","0","0"
"11","50","0.1","1","31","1411.7","1411.7","0","0","0"
"15","50","0.1","1","21","1286.8999999999999","1286.8999999999999","0","0","0"
"10","50","0.05","1","41","1435.3500000000001","1435.3500000000001","0","0","0"
"14","50","0.1","1","26","1013.5999999999998","1013.5999999999998","0","0","0"
"12","50","0.1","1","34","1545.2","1545.2","0","0","0"
"13","50","0.1","1","28","1057","1057","0","0","0"
"9","50","0.05","1","51","2168.600000000001","2168.600000000001","0","0","0"
"11","50","0.1","1","32","1457.5000000000002","1457.5000000000002","0","0","0"
"14","50","0.1","1","27","1137.6000000000001","1137.6000000000001","0","0","0"
"12","50","0.1","1","35","1545.7000000000007","1545.7000000000007","0","0","0"
"13","50","0.1","1","29","1180.9999999999998","1180.9999999999998","0","0","0"
"9","50","0.05","1","52","2212.8500000000004","2212.8500000000004","0","0","0"
"11","50","0.1","1","33","1458.1","1458.1","0","0","0"
"10","50","0.05","1","42","1518.65","1518.65","0","0","0"
"13","50","0.1","1","30","1222.0999999999997","1222.0999999999997","0","0","0"
"15","50","0.1","1","22","1365.8999999999999","1365.8999999999999","0","0","0"
"1","50","0","1","92","3975.9999999999995","3975.9999999999995","0","0","0"
"10","50","0.05","1","43","1521.3499999999997","1521.3499999999997","0","0","0"
"9","50","0.05","1","53","2216.9999999999995","2216.9999999999995","0","0","0"
"11","50","0.1","1","34","1499.2","1499.2","0","0","0"
"14","50","0.1","1","28","1177.4000000000003","1177.4000000000003","0","0","0"
"13","50","0.1","1","31","1225.2000000000005","1225.2000000000005","0","0","0"
"10","50","0.05","1","44","1643.95","1643.95","0","0","0"
"1","50","0","1","93","3981.000000000001","3981.000000000001","0","0","0"
"9","50","0.05","1","54","2260.5499999999997","2260.5499999999997","0","0","0"
"15","50","0.1","1","23","1368.8","1368.8","0","0","0"
"12","50","0.1","1","36","1625.4999999999998","1625.4999999999998","0","0","0"
"11","50","0.1","1","35","1507.7","1507.7","0","0","0"
"13","50","0.1","1","32","1225.6000000000004","1225.6000000000004","0","0","0"
"10","50","0.05","1","45","1685.2999999999995","1685.2999999999995","0","0","0"
"9","50","0.05","1","55","2263.7000000000003","2263.7000000000003","0","0","0"
"1","50","0","1","94","4104.000000000001","4104.000000000001","0","0","0"
"11","50","0.1","1","36","1630.3000000000002","1630.3000000000002","0","0","0"
"13","50","0.1","1","33","1347.3000000000004","1347.3000000000004","0","0","0"
"10","50","0.05","1","46","1731.7000000000003","1731.7000000000003","0","0","0"
"14","50","0.1","1","29","1220.7999999999997","1220.7999999999997","0","0","0"
"12","50","0.1","1","37","1667.9","1667.9","0","0","0"
"9","50","0.05","1","56","2266.1000000000013","2266.1000000000013","0","0","0"
"11","50","0.1","1","37","1710.6999999999998","1710.6999999999998","0","0","0"
"13","50","0.1","1","34","1389.6","1389.6","0","0","0"
"15","50","0.1","1","24","1410.3999999999999","1410.3999999999999","0","0","0"
"10","50","0.05","1","47","1773.95","1773.95","0","0","0"
"14","50","0.1","1","30","1260.3999999999999","1260.3999999999999","0","0","0"
"9","50","0.05","1","57","2312.6000000000004","2312.6000000000004","0","0","0"
"11","50","0.1","1","38","1714.9","1714.9","0","0","0"
"13","50","0.1","1","35","1394.7000000000003","1394.7000000000003","0","0","0"
"14","50","0.1","1","31","1263.8999999999999","1263.8999999999999","0","0","0"
"9","50","0.05","1","58","2315","2315","0","0","0"
"12","50","0.1","1","38","1665.3999999999994","1665.3999999999994","0","0","0"
"10","50","0.05","1","48","1820.2499999999993","1820.2499999999993","0","0","0"
"11","50","0.1","1","39","1718.1","1718.1","0","0","0"
"13","50","0.1","1","36","1436.1000000000001","1436.1000000000001","0","0","0"
"1","50","0","1","95","4232.000000000002","4232.000000000002","0","0","0"
"12","50","0.1","1","39","1708.1000000000001","1708.1000000000001","0","0","0"
"9","50","0.05","1","59","2356.2","2356.2","0","0","0"
"10","50","0.05","1","49","1943.3999999999996","1943.3999999999996","0","0","0"
"11","50","0.1","1","40","1719.9999999999998","1719.9999999999998","0","0","0"
"13","50","0.1","1","37","1515.7000000000003","1515.7000000000003","0","0","0"
"14","50","0.1","1","32","1263.8000000000004","1263.8000000000004","0","0","0"
"1","50","0","1","96","4237.000000000001","4237.000000000001","0","0","0"
"12","50","0.1","1","40","1752.4999999999998","1752.4999999999998","0","0","0"
"9","50","0.05","1","60","2397.9","2397.9","0","0","0"
"10","50","0.05","1","50","1989.6499999999999","1989.6499999999999","0","0","0"
"11","50","0.1","1","41","1760.9999999999995","1760.9999999999995","0","0","0"
"13","50","0.1","1","38","1519.5000000000002","1519.5000000000002","0","0","0"
"12","50","0.1","1","41","1753.8999999999999","1753.8999999999999","0","0","0"
"1","50","0","1","97","4244","4244","0","0","0"
"9","50","0.05","1","61","2405.3999999999996","2405.3999999999996","0","0","0"
"10","50","0.05","1","51","2033.95","2033.95","0","0","0"
"15","50","0.1","1","25","1452.4999999999998","1452.4999999999998","0","0","0"
"14","50","0.1","1","33","1263.8000000000002","1263.8000000000002","0","0","0"
"13","50","0.1","1","39","1563.2000000000007","1563.2000000000007","0","0","0"
"12","50","0.1","1","42","1792.3000000000004","1792.3000000000004","0","0","0"
"11","50","0.1","1","42","1802.1999999999998","1802.1999999999998","0","0","0"
"9","50","0.05","1","62","2408.15","2408.15","0","0","0"
"10","50","0.05","1","52","2076.0499999999997","2076.0499999999997","0","0","0"
"13","50","0.1","1","40","1568.3000000000004","1568.3000000000004","0","0","0"
"14","50","0.1","1","34","1304.8","1304.8","0","0","0"
"12","50","0.1","1","43","1792.4999999999998","1792.4999999999998","0","0","0"
"15","50","0.1","1","26","1573.6","1573.6","0","0","0"
"9","50","0.05","1","63","2460.75","2460.75","0","0","0"
"10","50","0.05","1","53","2119.1","2119.1","0","0","0"
"11","50","0.1","1","43","1845.5999999999992","1845.5999999999992","0","0","0"
"13","50","0.1","1","41","1608.8000000000006","1608.8000000000006","0","0","0"
"12","50","0.1","1","44","1794.4000000000003","1794.4000000000003","0","0","0"
"1","50","0","1","98","4291","4291","0","0","0"
"9","50","0.05","1","64","2461.1999999999994","2461.1999999999994","0","0","0"
"10","50","0.05","1","54","2123.35","2123.35","0","0","0"
"13","50","0.1","1","42","1653.8000000000004","1653.8000000000004","0","0","0"
"15","50","0.1","1","27","1654.9000000000005","1654.9000000000005","0","0","0"
"12","50","0.1","1","45","1796.4999999999998","1796.4999999999998","0","0","0"
"15","50","0.1","1","28","1696.9","1696.9","0","0","0"
"14","50","0.1","1","35","1347.1999999999998","1347.1999999999998","0","0","0"
"13","50","0.1","1","43","1699.7999999999995","1699.7999999999995","0","0","0"
"9","50","0.05","1","65","2547.4000000000005","2547.4000000000005","0","0","0"
"10","50","0.05","1","55","2127","2127","0","0","0"
"11","50","0.1","1","44","1889.8999999999992","1889.8999999999992","0","0","0"
"12","50","0.1","1","46","1797.3999999999999","1797.3999999999999","0","0","0"
"15","50","0.1","1","29","1740","1740","0","0","0"
"12","50","0.1","1","47","1797.0999999999997","1797.0999999999997","0","0","0"
"15","50","0.1","1","30","1821.8000000000009","1821.8000000000009","0","0","0"
"13","50","0.1","1","44","1819.6999999999996","1819.6999999999996","0","0","0"
"14","50","0.1","1","36","1347.7999999999997","1347.7999999999997","0","0","0"
"11","50","0.1","1","45","2008.4999999999998","2008.4999999999998","0","0","0"
"1","50","0","1","99","4336.999999999999","4336.999999999999","0","0","0"
"9","50","0.05","1","66","2552.8","2552.8","0","0","0"
"12","50","0.1","1","48","1879.5000000000002","1879.5000000000002","0","0","0"
"15","50","0.1","1","31","1901.5999999999995","1901.5999999999995","0","0","0"
"13","50","0.1","1","45","1862.1","1862.1","0","0","0"
"14","50","0.1","1","37","1349.3","1349.3","0","0","0"
"11","50","0.1","1","46","2051.5000000000005","2051.5000000000005","0","0","0"
"10","50","0.05","1","56","2129.699999999999","2129.699999999999","0","0","0"
"9","50","0.05","1","67","2598.0000000000005","2598.0000000000005","0","0","0"
"12","50","0.1","1","49","1958.9999999999993","1958.9999999999993","0","0","0"
"15","50","0.1","1","32","1903.7000000000005","1903.7000000000005","0","0","0"
"1","50","0","1","100","4383","4383","0","0","0"
"13","50","0.1","1","46","1860.7999999999997","1860.7999999999997","0","0","0"
"14","50","0.1","1","38","1350.1000000000001","1350.1000000000001","0","0","0"
"10","50","0.05","1","57","2172.049999999999","2172.049999999999","0","0","0"
"12","50","0.1","1","50","2084.4","2084.4","0","0","0"
"9","50","0.05","1","68","2721.15","2721.15","0","0","0"
"15","50","0.1","1","33","1902.9","1902.9","0","0","0"
"14","50","0.1","1","39","1391.1","1391.1","0","0","0"
"10","50","0.05","1","58","2221.2999999999997","2221.2999999999997","0","0","0"
"13","50","0.1","1","47","1944.6","1944.6","0","0","0"
"12","50","0.1","1","51","2128.4999999999986","2128.4999999999986","0","0","0"
"11","50","0.1","1","47","2093.5","2093.5","0","0","0"
"15","50","0.1","1","34","2024.4000000000003","2024.4000000000003","0","0","0"
"14","50","0.1","1","40","1394.6000000000001","1394.6000000000001","0","0","0"
"13","50","0.1","1","48","1986.4999999999995","1986.4999999999995","0","0","0"
"9","50","0.05","1","69","2725.3000000000006","2725.3000000000006","0","0","0"
"16","50","0.15","1","0","0","0","0","0","0"
"12","50","0.1","1","52","2250.1","2250.1","0","0","0"
"10","50","0.05","1","59","2225.7499999999995","2225.7499999999995","0","0","0"
"11","50","0.1","1","48","2176.4","2176.4","0","0","0"
"14","50","0.1","1","41","1397.1000000000004","1397.1000000000004","0","0","0"
"13","50","0.1","1","49","2030.8000000000002","2030.8000000000002","0","0","0"
"12","50","0.1","1","53","2370.8","2370.8","0","0","0"
"15","50","0.1","1","35","2026.9","2026.9","0","0","0"
"10","50","0.05","1","60","2232.35","2232.35","0","0","0"
"9","50","0.05","1","70","2767.8000000000015","2767.8000000000015","0","0","0"
"11","50","0.1","1","49","2218.3999999999996","2218.3999999999996","0","0","0"
"14","50","0.1","1","42","1396.6000000000001","1396.6000000000001","0","0","0"
"12","50","0.1","1","54","2374.6","2374.6","0","0","0"
"10","50","0.05","1","61","2352.4","2352.4","0","0","0"
"13","50","0.1","1","50","2037.4","2037.4","0","0","0"
"15","50","0.1","1","36","2025.7999999999997","2025.7999999999997","0","0","0"
"9","50","0.05","1","71","2773.1","2773.1","0","0","0"
"14","50","0.1","1","43","1398.4999999999998","1398.4999999999998","0","0","0"
"12","50","0.1","1","55","2456.2000000000003","2456.2000000000003","0","0","0"
"11","50","0.1","1","50","2218.1","2218.1","0","0","0"
"10","50","0.05","1","62","2396.6","2396.6","0","0","0"
"15","50","0.1","1","37","2150.0999999999995","2150.0999999999995","0","0","0"
"13","50","0.1","1","51","2038.8999999999996","2038.8999999999996","0","0","0"
"9","50","0.05","1","72","2783.9500000000016","2783.9500000000016","0","0","0"
"12","50","0.1","1","56","2495.3","2495.3","0","0","0"
"11","50","0.1","1","51","2340.400000000001","2340.400000000001","0","0","0"
"10","50","0.05","1","63","2438.8000000000006","2438.8000000000006","0","0","0"
"15","50","0.1","1","38","2230.4","2230.4","0","0","0"
"13","50","0.1","1","52","2083.1000000000004","2083.1000000000004","0","0","0"
"12","50","0.1","1","57","2576.8","2576.8","0","0","0"
"14","50","0.1","1","44","1397.9000000000003","1397.9000000000003","0","0","0"
"9","50","0.05","1","73","2825.2500000000005","2825.2500000000005","0","0","0"
"11","50","0.1","1","52","2342.7000000000003","2342.7000000000003","0","0","0"
"10","50","0.05","1","64","2446.3","2446.3","0","0","0"
"15","50","0.1","1","39","2228.2","2228.2","0","0","0"
"13","50","0.1","1","53","2086.100000000001","2086.100000000001","0","0","0"
"12","50","0.1","1","58","2656.2999999999997","2656.2999999999997","0","0","0"
"16","50","0.15","1","1","18","18","0","0","0"
"9","50","0.05","1","74","2868.8000000000006","2868.8000000000006","0","0","0"
"16","50","0.15","1","2","14.649999999999993","14.649999999999993","0","0","0"
"15","50","0.1","1","40","2229.2999999999997","2229.2999999999997","0","0","0"
"13","50","0.1","1","54","2087.7000000000003","2087.7000000000003","0","0","0"
"12","50","0.1","1","59","2741.3","2741.3","0","0","0"
"9","50","0.05","1","75","2998.399999999999","2998.399999999999","0","0","0"
"14","50","0.1","1","45","1441","1441","0","0","0"
"11","50","0.1","1","53","2386.3999999999996","2386.3999999999996","0","0","0"
"15","50","0.1","1","41","2312.7","2312.7","0","0","0"
"11","50","0.1","1","54","2469.8999999999996","2469.8999999999996","0","0","0"
"10","50","0.05","1","65","2450.6000000000004","2450.6000000000004","0","0","0"
"12","50","0.1","1","60","2784.5999999999995","2784.5999999999995","0","0","0"
"9","50","0.05","1","76","3001.9000000000005","3001.9000000000005","0","0","0"
"13","50","0.1","1","55","2090.500000000001","2090.500000000001","0","0","0"
"14","50","0.1","1","46","1481.5999999999997","1481.5999999999997","0","0","0"
"16","50","0.15","1","3","11.749999999999988","11.749999999999988","0","0","0"
"11","50","0.1","1","55","2511.9","2511.9","0","0","0"
"12","50","0.1","1","61","2827.1999999999994","2827.1999999999994","0","0","0"
"9","50","0.05","1","77","3005.05","3005.05","0","0","0"
"13","50","0.1","1","56","2134.8","2134.8","0","0","0"
"15","50","0.1","1","42","2313.7000000000003","2313.7000000000003","0","0","0"
"14","50","0.1","1","47","1521.3999999999994","1521.3999999999994","0","0","0"
"9","50","0.05","1","78","3048.400000000001","3048.400000000001","0","0","0"
"12","50","0.1","1","62","2909","2909","0","0","0"
"10","50","0.05","1","66","2574.099999999999","2574.099999999999","0","0","0"
"15","50","0.1","1","43","2318.8","2318.8","0","0","0"
"14","50","0.1","1","48","1520.9999999999998","1520.9999999999998","0","0","0"
"11","50","0.1","1","56","2552.6000000000004","2552.6000000000004","0","0","0"
"9","50","0.05","1","79","3130.7500000000005","3130.7500000000005","0","0","0"
"15","50","0.1","1","44","2320.9999999999995","2320.9999999999995","0","0","0"
"13","50","0.1","1","57","2177.0000000000005","2177.0000000000005","0","0","0"
"14","50","0.1","1","49","1644.4999999999998","1644.4999999999998","0","0","0"
"9","50","0.05","1","80","3141.150000000002","3141.150000000002","0","0","0"
"12","50","0.1","1","63","2950.9","2950.9","0","0","0"
"16","50","0.15","1","4","12.749999999999991","12.749999999999991","0","0","0"
"10","50","0.05","1","67","2577.5499999999997","2577.5499999999997","0","0","0"
"11","50","0.1","1","57","2634.4999999999995","2634.4999999999995","0","0","0"
"14","50","0.1","1","50","1689.8","1689.8","0","0","0"
"9","50","0.05","1","81","3182.3999999999996","3182.3999999999996","0","0","0"
"11","50","0.1","1","58","2719.7000000000003","2719.7000000000003","0","0","0"
"16","50","0.15","1","5","54.4","54.4","0","0","0"
"13","50","0.1","1","58","2176.6000000000004","2176.6000000000004","0","0","0"
"15","50","0.1","1","45","2322.3000000000006","2322.3000000000006","0","0","0"
"14","50","0.1","1","51","1734.3999999999999","1734.3999999999999","0","0","0"
"12","50","0.1","1","64","2952.5000000000005","2952.5000000000005","0","0","0"
"10","50","0.05","1","68","2704.8999999999996","2704.8999999999996","0","0","0"
"11","50","0.1","1","59","2720.8","2720.8","0","0","0"
"16","50","0.15","1","6","94.75000000000001","94.75000000000001","0","0","0"
"14","50","0.1","1","52","1732.7000000000003","1732.7000000000003","0","0","0"
"13","50","0.1","1","59","2216.5","2216.5","0","0","0"
"9","50","0.05","1","82","3187.8","3187.8","0","0","0"
"15","50","0.1","1","46","2361.6999999999994","2361.6999999999994","0","0","0"
"16","50","0.15","1","7","133.54999999999998","133.54999999999998","0","0","0"
"12","50","0.1","1","65","2957.2","2957.2","0","0","0"
"11","50","0.1","1","60","2763.9","2763.9","0","0","0"
"15","50","0.1","1","47","2405.6","2405.6","0","0","0"
"13","50","0.1","1","60","2257.500000000001","2257.500000000001","0","0","0"
"14","50","0.1","1","53","1737.9999999999995","1737.9999999999995","0","0","0"
"16","50","0.15","1","8","252.20000000000007","252.20000000000007","0","0","0"
"11","50","0.1","1","61","2765.899999999999","2765.899999999999","0","0","0"
"15","50","0.1","1","48","2446.900000000001","2446.900000000001","0","0","0"
"12","50","0.1","1","66","3039.3999999999996","3039.3999999999996","0","0","0"
"10","50","0.05","1","69","2706.2999999999997","2706.2999999999997","0","0","0"
"16","50","0.15","1","9","252.85000000000008","252.85000000000008","0","0","0"
"11","50","0.1","1","62","2771.2999999999997","2771.2999999999997","0","0","0"
"15","50","0.1","1","49","2489.8","2489.8","0","0","0"
"9","50","0.05","1","83","3311.95","3311.95","0","0","0"
"13","50","0.1","1","61","2300.5","2300.5","0","0","0"
"10","50","0.05","1","70","2709.7500000000005","2709.7500000000005","0","0","0"
"15","50","0.1","1","50","2529.7999999999993","2529.7999999999993","0","0","0"
"11","50","0.1","1","63","2811.3999999999996","2811.3999999999996","0","0","0"
"13","50","0.1","1","62","2342.100000000001","2342.100000000001","0","0","0"
"12","50","0.1","1","67","3078.4000000000005","3078.4000000000005","0","0","0"
"15","50","0.1","1","51","2575.6","2575.6","0","0","0"
"11","50","0.1","1","64","2852.2","2852.2","0","0","0"
"14","50","0.1","1","54","1778.8000000000002","1778.8000000000002","0","0","0"
"9","50","0.05","1","84","3396.1499999999996","3396.1499999999996","0","0","0"
"13","50","0.1","1","63","2386","2386","0","0","0"
"15","50","0.1","1","52","2658.3","2658.3","0","0","0"
"11","50","0.1","1","65","2852.3","2852.3","0","0","0"
"14","50","0.1","1","55","1780.0000000000005","1780.0000000000005","0","0","0"
"16","50","0.15","1","10","296.6","296.6","0","0","0"
"13","50","0.1","1","64","2432","2432","0","0","0"
"12","50","0.1","1","68","3082.400000000002","3082.400000000002","0","0","0"
"11","50","0.1","1","66","2936","2936","0","0","0"
"14","50","0.1","1","56","1821.4000000000003","1821.4000000000003","0","0","0"
"10","50","0.05","1","71","2835.099999999999","2835.099999999999","0","0","0"
"9","50","0.05","1","85","3400.2500000000005","3400.2500000000005","0","0","0"
"15","50","0.1","1","53","2697.4","2697.4","0","0","0"
"16","50","0.15","1","11","336.25000000000006","336.25000000000006","0","0","0"
"13","50","0.1","1","65","2550.7999999999997","2550.7999999999997","0","0","0"
"12","50","0.1","1","69","3083.3","3083.3","0","0","0"
"10","50","0.05","1","72","2840.4999999999995","2840.4999999999995","0","0","0"
"14","50","0.1","1","57","1823.2","1823.2","0","0","0"
"16","50","0.15","1","12","378.15","378.15","0","0","0"
"15","50","0.1","1","54","2739.5000000000005","2739.5000000000005","0","0","0"
"9","50","0.05","1","86","3482.6","3482.6","0","0","0"
"12","50","0.1","1","70","3124.4999999999995","3124.4999999999995","0","0","0"
"11","50","0.1","1","67","3063.8","3063.8","0","0","0"
"10","50","0.05","1","73","2927.2000000000003","2927.2000000000003","0","0","0"
"13","50","0.1","1","66","2593.0000000000005","2593.0000000000005","0","0","0"
"14","50","0.1","1","58","1824.7999999999997","1824.7999999999997","0","0","0"
"16","50","0.15","1","13","461.5000000000001","461.5000000000001","0","0","0"
"12","50","0.1","1","71","3125.9999999999995","3125.9999999999995","0","0","0"
"11","50","0.1","1","68","3107.1999999999994","3107.1999999999994","0","0","0"
"10","50","0.05","1","74","2930.5000000000005","2930.5000000000005","0","0","0"
"14","50","0.1","1","59","1823.9000000000005","1823.9000000000005","0","0","0"
"16","50","0.15","1","14","505.45000000000005","505.45000000000005","0","0","0"
"13","50","0.1","1","67","2635.000000000001","2635.000000000001","0","0","0"
"9","50","0.05","1","87","3524.85","3524.85","0","0","0"
"12","50","0.1","1","72","3244.7000000000003","3244.7000000000003","0","0","0"
"15","50","0.1","1","55","2740.2999999999993","2740.2999999999993","0","0","0"
"10","50","0.05","1","75","2933.7000000000003","2933.7000000000003","0","0","0"
"14","50","0.1","1","60","1903.3","1903.3","0","0","0"
"16","50","0.15","1","15","544.4000000000002","544.4000000000002","0","0","0"
"9","50","0.05","1","88","3528.2000000000007","3528.2000000000007","0","0","0"
"12","50","0.1","1","73","3365.1000000000013","3365.1000000000013","0","0","0"
"15","50","0.1","1","56","2858.9999999999995","2858.9999999999995","0","0","0"
"14","50","0.1","1","61","1908.3999999999999","1908.3999999999999","0","0","0"
"11","50","0.1","1","69","3190","3190","0","0","0"
"9","50","0.05","1","89","3568.4999999999995","3568.4999999999995","0","0","0"
"13","50","0.1","1","68","2637.600000000001","2637.600000000001","0","0","0"
"12","50","0.1","1","74","3484.2000000000003","3484.2000000000003","0","0","0"
"15","50","0.1","1","57","2859.9999999999995","2859.9999999999995","0","0","0"
"14","50","0.1","1","62","1949.4","1949.4","0","0","0"
"10","50","0.05","1","76","2977.15","2977.15","0","0","0"
"11","50","0.1","1","70","3311.9999999999995","3311.9999999999995","0","0","0"
"12","50","0.1","1","75","3566.7","3566.7","0","0","0"
"15","50","0.1","1","58","2901.100000000001","2901.100000000001","0","0","0"
"14","50","0.1","1","63","1952.2000000000003","1952.2000000000003","0","0","0"
"10","50","0.05","1","77","3021.6500000000005","3021.6500000000005","0","0","0"
"12","50","0.1","1","76","3687.3000000000006","3687.3000000000006","0","0","0"
"11","50","0.1","1","71","3357.999999999999","3357.999999999999","0","0","0"
"9","50","0.05","1","90","3613.5999999999995","3613.5999999999995","0","0","0"
"15","50","0.1","1","59","2983.1000000000004","2983.1000000000004","0","0","0"
"14","50","0.1","1","64","1994.0000000000002","1994.0000000000002","0","0","0"
"10","50","0.05","1","78","3067.95","3067.95","0","0","0"
"16","50","0.15","1","16","545.1999999999999","545.1999999999999","0","0","0"
"13","50","0.1","1","69","2722.900000000001","2722.900000000001","0","0","0"
"11","50","0.1","1","72","3360.0999999999995","3360.0999999999995","0","0","0"
"15","50","0.1","1","60","3025.000000000001","3025.000000000001","0","0","0"
"12","50","0.1","1","77","3689.3000000000006","3689.3000000000006","0","0","0"
"14","50","0.1","1","65","1994.8000000000004","1994.8000000000004","0","0","0"
"10","50","0.05","1","79","3113","3113","0","0","0"
"13","50","0.1","1","70","2723.6000000000013","2723.6000000000013","0","0","0"
"9","50","0.05","1","91","3698.05","3698.05","0","0","0"
"11","50","0.1","1","73","3403.2999999999993","3403.2999999999993","0","0","0"
"15","50","0.1","1","61","3149.9","3149.9","0","0","0"
"12","50","0.1","1","78","3731.2000000000007","3731.2000000000007","0","0","0"
"10","50","0.05","1","80","3118.1499999999996","3118.1499999999996","0","0","0"
"14","50","0.1","1","66","2033.3000000000002","2033.3000000000002","0","0","0"
"13","50","0.1","1","71","2808.2000000000007","2808.2000000000007","0","0","0"
"16","50","0.15","1","17","625.5500000000002","625.5500000000002","0","0","0"
"15","50","0.1","1","62","3233.399999999999","3233.399999999999","0","0","0"
"12","50","0.1","1","79","3773.400000000001","3773.400000000001","0","0","0"
"14","50","0.1","1","67","2035.3999999999994","2035.3999999999994","0","0","0"
"11","50","0.1","1","74","3441.4999999999995","3441.4999999999995","0","0","0"
"9","50","0.05","1","92","3747.750000000001","3747.750000000001","0","0","0"
"13","50","0.1","1","72","2812.5","2812.5","0","0","0"
"15","50","0.1","1","63","3274.3999999999987","3274.3999999999987","0","0","0"
"10","50","0.05","1","81","3121.300000000001","3121.300000000001","0","0","0"
"14","50","0.1","1","68","2159","2159","0","0","0"
"16","50","0.15","1","18","663.6500000000001","663.6500000000001","0","0","0"
"9","50","0.05","1","93","3792.3","3792.3","0","0","0"
"12","50","0.1","1","80","3772.9000000000005","3772.9000000000005","0","0","0"
"15","50","0.1","1","64","3315.7999999999993","3315.7999999999993","0","0","0"
"13","50","0.1","1","73","2896.0000000000005","2896.0000000000005","0","0","0"
"10","50","0.05","1","82","3246.3","3246.3","0","0","0"
"14","50","0.1","1","69","2159.5000000000005","2159.5000000000005","0","0","0"
"15","50","0.1","1","65","3354.3000000000015","3354.3000000000015","0","0","0"
"14","50","0.1","1","70","2199.2","2199.2","0","0","0"
"13","50","0.1","1","74","2940.9","2940.9","0","0","0"
"11","50","0.1","1","75","3447.5000000000005","3447.5000000000005","0","0","0"
"9","50","0.05","1","94","3836.9","3836.9","0","0","0"
"15","50","0.1","1","66","3353.1","3353.1","0","0","0"
"12","50","0.1","1","81","3816.000000000001","3816.000000000001","0","0","0"
"10","50","0.05","1","83","3249.6000000000013","3249.6000000000013","0","0","0"
"14","50","0.1","1","71","2202.7","2202.7","0","0","0"
"15","50","0.1","1","67","3354.2000000000007","3354.2000000000007","0","0","0"
"16","50","0.15","1","19","663.75","663.75","0","0","0"
"10","50","0.05","1","84","3376.900000000001","3376.900000000001","0","0","0"
"11","50","0.1","1","76","3452.6","3452.6","0","0","0"
"14","50","0.1","1","72","2202.3999999999996","2202.3999999999996","0","0","0"
"12","50","0.1","1","82","3815.500000000001","3815.500000000001","0","0","0"
"13","50","0.1","1","75","2985.9000000000005","2985.9000000000005","0","0","0"
"15","50","0.1","1","68","3359.3","3359.3","0","0","0"
"9","50","0.05","1","95","3880.4000000000005","3880.4000000000005","0","0","0"
"10","50","0.05","1","85","3381.1500000000005","3381.1500000000005","0","0","0"
"16","50","0.15","1","20","664.6999999999999","664.6999999999999","0","0","0"
"12","50","0.1","1","83","3815.5000000000005","3815.5000000000005","0","0","0"
"13","50","0.1","1","76","2991.7000000000003","2991.7000000000003","0","0","0"
"11","50","0.1","1","77","3453.8000000000006","3453.8000000000006","0","0","0"
"10","50","0.05","1","86","3382.6000000000004","3382.6000000000004","0","0","0"
"16","50","0.15","1","21","663.2000000000003","663.2000000000003","0","0","0"
"12","50","0.1","1","84","3818.5","3818.5","0","0","0"
"14","50","0.1","1","73","2243.3","2243.3","0","0","0"
